idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
52,0.9,BarlowTwins,node_dropping,64,3,64,0.75,0.85,43.64281606674194,20211008-202321,1.2516357898712158
53,0.9,BarlowTwins,node_dropping,64,3,512,0.85,0.8,43.49689698219299,20211008-202406,1.2943470478057861
54,0.9,BarlowTwins,node_dropping,256,1,64,0.8,0.75,37.31993103027344,20211008-202444,1.231180191040039
55,0.9,BarlowTwins,node_dropping,256,1,512,0.85,0.9,38.35700988769531,20211008-202524,1.2781074047088623
56,0.9,BarlowTwins,node_dropping,256,2,64,0.75,0.9,38.89479660987854,20211008-202604,1.2365753650665283
57,0.9,BarlowTwins,node_dropping,256,2,512,0.85,0.8,38.9404194355011,20211008-202644,1.3241515159606934
58,0.9,BarlowTwins,node_dropping,256,3,64,0.75,0.7,39.42477631568909,20211008-202725,1.2421624660491943
59,0.9,BarlowTwins,node_dropping,256,3,512,0.85,0.85,39.436161518096924,20211008-202806,1.360806941986084
60,0.9,BarlowTwins,edge_perturbation,64,1,64,0.75,0.9,37.60647916793823,20211008-202845,1.2379045486450195
61,0.9,BarlowTwins,edge_perturbation,64,1,512,0.85,0.75,37.903284549713135,20211008-202924,1.2792294025421143
62,0.9,BarlowTwins,edge_perturbation,64,2,64,0.7,0.55,39.248255252838135,20211008-203004,1.2420201301574707
63,0.9,BarlowTwins,edge_perturbation,64,2,512,0.85,0.85,39.46135067939758,20211008-203045,1.322352409362793
64,0.9,BarlowTwins,edge_perturbation,64,3,64,0.75,0.75,40.57808566093445,20211008-203127,1.1937458515167236
65,0.9,BarlowTwins,edge_perturbation,64,3,512,0.85,0.8,39.347522497177124,20211008-203208,1.2997698783874512
66,0.9,BarlowTwins,edge_perturbation,256,1,64,0.8,0.75,34.080379009246826,20211008-203243,1.1803309917449951
67,0.9,BarlowTwins,edge_perturbation,256,1,512,0.75,0.8,34.11497449874878,20211008-203319,1.2274491786956787
68,0.9,BarlowTwins,edge_perturbation,256,2,64,0.75,0.9,34.761396169662476,20211008-203355,1.189305305480957
69,0.9,BarlowTwins,edge_perturbation,256,2,512,0.8,0.85,34.79348373413086,20211008-203431,1.264998435974121
70,0.9,BarlowTwins,edge_perturbation,256,3,64,0.75,0.7,35.16842079162598,20211008-203507,1.1952095031738281
71,0.9,BarlowTwins,edge_perturbation,256,3,512,0.75,0.65,35.507484912872314,20211008-203544,1.2966692447662354
72,0.9,BarlowTwins,subgraph,64,1,64,0.8,0.65,44.57535433769226,20211008-203630,1.177060604095459
73,0.9,BarlowTwins,subgraph,64,1,512,0.9,0.9,44.71939134597778,20211008-203716,1.2736365795135498
74,0.9,BarlowTwins,subgraph,64,2,64,0.75,0.65,48.06403064727783,20211008-203805,1.2376179695129395
75,0.9,BarlowTwins,subgraph,64,2,512,0.85,0.7,48.22061729431152,20211008-203855,1.3157413005828857
76,0.9,BarlowTwins,subgraph,64,3,64,0.85,0.85,50.174657106399536,20211008-203946,1.2442944049835205
77,0.9,BarlowTwins,subgraph,64,3,512,0.85,0.75,50.139028549194336,20211008-204038,1.3491947650909424
78,0.9,BarlowTwins,subgraph,256,1,64,0.85,0.8,43.88781118392944,20211008-204123,1.2298123836517334
79,0.9,BarlowTwins,subgraph,256,1,512,0.85,0.85,43.298784494400024,20211008-204207,1.2327096462249756
80,0.9,BarlowTwins,subgraph,256,2,64,0.85,0.65,43.696048736572266,20211008-204252,1.1855785846710205
81,0.9,BarlowTwins,subgraph,256,2,512,0.8,0.9,43.231374979019165,20211008-204337,1.3210256099700928
82,0.9,BarlowTwins,subgraph,256,3,64,0.9,0.85,46.183122396469116,20211008-204424,1.2454345226287842
83,0.9,BarlowTwins,subgraph,256,3,512,0.85,0.6,44.954501152038574,20211008-204511,1.2915914058685303
84,0.9,BarlowTwins,attribute_masking,64,1,64,0.75,0.75,37.72895288467407,20211008-204550,1.1859824657440186
85,0.9,BarlowTwins,attribute_masking,64,1,512,0.7,0.6,40.7319860458374,20211008-204632,1.2885003089904785
86,0.9,BarlowTwins,attribute_masking,64,2,64,0.8,0.75,39.98737597465515,20211008-204713,1.1830544471740723
87,0.9,BarlowTwins,attribute_masking,64,2,512,0.8,0.65,41.45864415168762,20211008-204756,1.3180732727050781
88,0.9,BarlowTwins,attribute_masking,64,3,64,0.75,0.5,43.13905310630798,20211008-204840,1.2485325336456299
89,0.9,BarlowTwins,attribute_masking,64,3,512,0.8,0.8,43.56271052360535,20211008-204925,1.358593463897705
90,0.9,BarlowTwins,attribute_masking,256,1,64,0.75,0.65,39.179561376571655,20211008-205006,1.2347650527954102
91,0.9,BarlowTwins,attribute_masking,256,1,512,0.75,0.8,39.218854665756226,20211008-205046,1.2862777709960938
92,0.9,BarlowTwins,attribute_masking,256,2,64,0.75,0.65,39.825175285339355,20211008-205127,1.2376961708068848
93,0.9,BarlowTwins,attribute_masking,256,2,512,0.75,0.9,39.561198711395264,20211008-205208,1.272446870803833
94,0.9,BarlowTwins,attribute_masking,256,3,64,0.8,0.8,38.37785077095032,20211008-205248,1.1952869892120361
95,0.9,BarlowTwins,attribute_masking,256,3,512,0.95,0.9,38.45109176635742,20211008-205328,1.303950548171997
96,0.9,Simsiam,node_dropping,64,1,64,0.8,0.7,38.727243423461914,20211008-205408,1.182737112045288
97,0.9,Simsiam,node_dropping,64,1,512,0.85,0.7,38.9822723865509,20211008-205448,1.2313618659973145
98,0.9,Simsiam,node_dropping,64,2,64,0.75,0.75,40.55310535430908,20211008-205530,1.1911892890930176
99,0.9,Simsiam,node_dropping,64,2,512,0.75,0.7,41.636165380477905,20211008-205613,1.3178937435150146
100,0.9,Simsiam,node_dropping,64,3,64,0.8,0.65,44.211777210235596,20211008-205658,1.2470107078552246
101,0.9,Simsiam,node_dropping,64,3,512,0.7,0.7,44.34317994117737,20211008-205744,1.3588340282440186
102,0.9,Simsiam,node_dropping,256,1,64,0.8,0.8,38.37756896018982,20211008-205824,1.2323791980743408
103,0.9,Simsiam,node_dropping,256,1,512,0.85,0.7,37.4676775932312,20211008-205902,1.2332966327667236
104,0.9,Simsiam,node_dropping,256,2,64,0.75,0.8,37.25805115699768,20211008-205941,1.1874117851257324
105,0.9,Simsiam,node_dropping,256,2,512,0.9,0.85,37.345585346221924,20211008-210020,1.2585606575012207
106,0.9,Simsiam,node_dropping,256,3,64,0.75,0.65,37.91406965255737,20211008-210059,1.1928255558013916
107,0.9,Simsiam,node_dropping,256,3,512,0.65,0.8,39.33753967285156,20211008-210140,1.3815562725067139
108,0.9,Simsiam,edge_perturbation,64,1,64,0.75,0.75,36.772724628448486,20211008-210218,1.1830971240997314
109,0.9,Simsiam,edge_perturbation,64,1,512,0.8,0.75,37.16372203826904,20211008-210256,1.229947805404663
110,0.9,Simsiam,edge_perturbation,64,2,64,0.7,0.7,38.30447840690613,20211008-210335,1.1933860778808594
111,0.9,Simsiam,edge_perturbation,64,2,512,0.75,0.6,38.64831256866455,20211008-210415,1.262732744216919
112,0.9,Simsiam,edge_perturbation,64,3,64,0.75,0.65,39.96894025802612,20211008-210457,1.1962363719940186
113,0.9,Simsiam,edge_perturbation,64,3,512,0.8,0.45,42.03028631210327,20211008-210540,1.2987086772918701
114,0.9,Simsiam,edge_perturbation,256,1,64,0.75,0.8,36.089131355285645,20211008-210617,1.2357125282287598
115,0.9,Simsiam,edge_perturbation,256,1,512,0.8,0.6,35.967331409454346,20211008-210655,1.281996250152588
116,0.9,Simsiam,edge_perturbation,256,2,64,0.7,0.75,36.75448656082153,20211008-210733,1.3123600482940674
117,0.9,Simsiam,edge_perturbation,256,2,512,0.75,0.75,36.97150468826294,20211008-210811,1.3393003940582275
118,0.9,Simsiam,edge_perturbation,256,3,64,0.75,0.75,37.27677297592163,20211008-210850,1.2504940032958984
119,0.9,Simsiam,edge_perturbation,256,3,512,0.75,0.8,38.639734506607056,20211008-210930,1.325110673904419
120,0.9,Simsiam,subgraph,64,1,64,0.8,0.9,46.29951047897339,20211008-211017,1.2345874309539795
121,0.9,Simsiam,subgraph,64,1,512,0.9,0.75,47.66661047935486,20211008-211106,1.2278382778167725
122,0.9,Simsiam,subgraph,64,2,64,0.75,0.6,47.88666558265686,20211008-211155,1.1868698596954346
123,0.9,Simsiam,subgraph,64,2,512,0.8,0.8,49.45616841316223,20211008-211246,1.2669668197631836
124,0.9,Simsiam,subgraph,64,3,64,0.75,0.6,51.1557936668396,20211008-211339,1.2020199298858643
125,0.9,Simsiam,subgraph,64,3,512,0.95,0.85,51.28364658355713,20211008-211431,1.2953593730926514
126,0.9,Simsiam,subgraph,256,1,64,0.75,0.95,43.755844831466675,20211008-211516,1.236323356628418
127,0.9,Simsiam,subgraph,256,1,512,0.85,0.85,42.47055959701538,20211008-211600,1.230668067932129
128,0.9,Simsiam,subgraph,256,2,64,0.8,0.8,42.7585084438324,20211008-211644,1.1839523315429688
129,0.9,Simsiam,subgraph,256,2,512,0.9,0.85,44.74288463592529,20211008-211730,1.3165626525878906
130,0.9,Simsiam,subgraph,256,3,64,0.8,0.85,46.99491786956787,20211008-211819,1.2449345588684082
131,0.9,Simsiam,subgraph,256,3,512,0.75,0.7,45.08443880081177,20211008-211905,1.3638370037078857
132,0.9,Simsiam,attribute_masking,64,1,64,0.75,0.7,40.51979875564575,20211008-211947,1.238706350326538
133,0.9,Simsiam,attribute_masking,64,1,512,0.85,0.75,42.25878190994263,20211008-212031,1.2902922630310059
134,0.9,Simsiam,attribute_masking,64,2,64,0.85,0.85,42.70970821380615,20211008-212114,1.1936426162719727
135,0.9,Simsiam,attribute_masking,64,2,512,0.85,0.8,42.58804750442505,20211008-212158,1.259979486465454
136,0.9,Simsiam,attribute_masking,64,3,64,0.9,0.8,41.96336030960083,20211008-212242,1.1943926811218262
137,0.9,Simsiam,attribute_masking,64,3,512,0.9,0.95,42.343812227249146,20211008-212325,1.3138322830200195
138,0.9,Simsiam,attribute_masking,256,1,64,0.75,0.65,39.47368288040161,20211008-212406,1.2388346195220947
139,0.9,Simsiam,attribute_masking,256,1,512,0.8,0.65,40.04377055168152,20211008-212448,1.284879446029663
140,0.9,Simsiam,attribute_masking,256,2,64,0.7,0.7,38.971277952194214,20211008-212528,1.1849534511566162
141,0.9,Simsiam,attribute_masking,256,2,512,0.85,0.85,38.25392699241638,20211008-212607,1.2719545364379883
142,0.9,Simsiam,attribute_masking,256,3,64,0.85,0.8,38.8412230014801,20211008-212647,1.2203423976898193
143,0.9,Simsiam,attribute_masking,256,3,512,0.85,0.95,39.10119318962097,20211008-212728,1.3126511573791504
