idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
38,0.9,SimCLR,attribute_masking,64,2,64,0.7068181818181818,0.7136363636363636,394.20184659957886,20211010-163426,1.8971548080444336
39,0.9,SimCLR,attribute_masking,64,2,512,0.756818181818182,0.740909090909091,379.0629994869232,20211010-164049,3.599663496017456
40,0.9,SimCLR,attribute_masking,64,3,64,0.7325757575757577,0.7484848484848485,402.08887243270874,20211010-164733,2.1005468368530273
41,0.9,SimCLR,attribute_masking,64,3,512,0.693939393939394,0.6257575757575757,403.7259976863861,20211010-165422,4.818181276321411
42,0.9,SimCLR,attribute_masking,256,1,64,0.7174242424242425,0.6515151515151516,522.6634333133698,20211010-170306,1.8818786144256592
43,0.9,SimCLR,attribute_masking,256,1,512,0.7287878787878788,0.6712121212121213,525.1004014015198,20211010-171154,2.7717385292053223
44,0.9,SimCLR,attribute_masking,256,2,64,0.6613636363636364,0.7946969696969697,526.3485879898071,20211010-172042,1.9625115394592285
45,0.9,SimCLR,attribute_masking,256,2,512,0.7060606060606062,0.6590909090909092,503.8292946815491,20211010-172910,3.581052541732788
46,0.9,SimCLR,attribute_masking,256,3,64,0.7128787878787879,0.7681818181818182,510.9401824474335,20211010-173743,2.005014419555664
47,0.9,SimCLR,attribute_masking,256,3,512,0.7462121212121213,0.6446969696969698,527.8459169864655,20211010-174636,4.838172674179077
48,0.9,BarlowTwins,node_dropping,64,1,64,0.7439393939393939,0.696969696969697,346.8629069328308,20211010-175225,1.8881065845489502
49,0.9,BarlowTwins,node_dropping,64,1,512,0.7318181818181818,0.6977272727272728,348.63739705085754,20211010-175816,2.7229363918304443
50,0.9,BarlowTwins,node_dropping,64,2,64,0.7287878787878789,0.7416666666666667,358.3405303955078,20211010-180416,1.9699172973632812
51,0.9,BarlowTwins,node_dropping,64,2,512,0.696969696969697,0.6159090909090909,356.83844470977783,20211010-181017,3.5398521423339844
52,0.9,BarlowTwins,node_dropping,64,3,64,0.7234848484848484,0.7507575757575758,365.3866002559662,20211010-181624,2.120682716369629
53,0.9,BarlowTwins,node_dropping,64,3,512,0.6977272727272728,0.7681818181818182,358.2230954170227,20211010-182227,4.579798460006714
54,0.9,BarlowTwins,node_dropping,256,1,64,0.7318181818181819,0.7378787878787879,427.4884104728699,20211010-182937,1.8023507595062256
55,0.9,BarlowTwins,node_dropping,256,1,512,0.7234848484848485,0.7575757575757576,441.3566064834595,20211010-183701,2.944741725921631
56,0.9,BarlowTwins,node_dropping,256,2,64,0.7325757575757577,0.7931818181818182,457.09077310562134,20211010-184440,1.9581217765808105
57,0.9,BarlowTwins,node_dropping,256,2,512,0.6863636363636364,0.7401515151515151,459.83326864242554,20211010-185224,3.899855136871338
58,0.9,BarlowTwins,node_dropping,256,3,64,0.7318181818181819,0.7234848484848485,460.05927896499634,20211010-190006,2.074481964111328
59,0.9,BarlowTwins,node_dropping,256,3,512,0.7477272727272728,0.7303030303030303,439.4182415008545,20211010-190730,4.462209701538086
60,0.9,BarlowTwins,edge_perturbation,64,1,64,0.7075757575757576,0.6000000000000001,331.1470866203308,20211010-191303,1.858973741531372
61,0.9,BarlowTwins,edge_perturbation,64,1,512,0.7181818181818181,0.7121212121212122,335.0661618709564,20211010-191841,2.8672661781311035
62,0.9,BarlowTwins,edge_perturbation,64,2,64,0.7507575757575757,0.6962121212121213,346.8349344730377,20211010-192430,1.950608491897583
63,0.9,BarlowTwins,edge_perturbation,64,2,512,0.7250000000000001,0.7484848484848485,348.52378511428833,20211010-193022,3.6352689266204834
64,0.9,BarlowTwins,edge_perturbation,64,3,64,0.740909090909091,0.706060606060606,360.42992997169495,20211010-193625,2.1197669506073
65,0.9,BarlowTwins,edge_perturbation,64,3,512,0.6886363636363637,0.6621212121212121,362.8834488391876,20211010-194233,5.1870317459106445
66,0.9,BarlowTwins,edge_perturbation,256,1,64,0.6871212121212122,0.6984848484848485,435.64996337890625,20211010-194950,1.9370450973510742
67,0.9,BarlowTwins,edge_perturbation,256,1,512,0.7242424242424244,0.7113636363636364,437.94354820251465,20211010-195711,2.8306682109832764
68,0.9,BarlowTwins,edge_perturbation,256,2,64,0.7416666666666667,0.6871212121212122,440.3908543586731,20211010-200434,1.9752652645111084
69,0.9,BarlowTwins,edge_perturbation,256,2,512,0.706060606060606,0.7848484848484849,440.7446274757385,20211010-201158,3.805206775665283
70,0.9,BarlowTwins,edge_perturbation,256,3,64,0.7507575757575757,0.7477272727272728,440.4503262042999,20211010-201921,2.1423661708831787
71,0.9,BarlowTwins,edge_perturbation,256,3,512,0.6954545454545454,0.75,445.425546169281,20211010-202652,5.193178653717041
72,0.9,BarlowTwins,subgraph,64,1,64,0.7037878787878789,0.7136363636363636,382.91483879089355,20211010-203317,1.8752307891845703
73,0.9,BarlowTwins,subgraph,64,1,512,0.7318181818181819,0.7583333333333334,373.0599582195282,20211010-203932,2.8106367588043213
74,0.9,BarlowTwins,subgraph,64,2,64,0.7075757575757575,0.7310606060606061,378.733704328537,20211010-204553,1.8764245510101318
75,0.9,BarlowTwins,subgraph,64,2,512,0.7484848484848485,0.7227272727272729,391.0798897743225,20211010-205228,3.642150640487671
76,0.9,BarlowTwins,subgraph,64,3,64,0.7227272727272727,0.6424242424242423,397.4421694278717,20211010-205907,2.0465660095214844
77,0.9,BarlowTwins,subgraph,64,3,512,0.7613636363636364,0.7257575757575758,392.46689343452454,20211010-210545,4.615829944610596
78,0.9,BarlowTwins,subgraph,256,1,64,0.7166666666666666,0.7515151515151516,376.74627327919006,20211010-211203,1.8943610191345215
79,0.9,BarlowTwins,subgraph,256,1,512,0.7242424242424244,0.7174242424242425,376.7449860572815,20211010-211823,2.8501362800598145
80,0.9,BarlowTwins,subgraph,256,2,64,0.7507575757575757,0.7037878787878789,386.4098279476166,20211010-212451,1.9755830764770508
81,0.9,BarlowTwins,subgraph,256,2,512,0.7227272727272728,0.6946969696969697,387.4239196777344,20211010-213123,3.6224958896636963
82,0.9,BarlowTwins,subgraph,256,3,64,0.7068181818181818,0.6803030303030304,387.85362792015076,20211010-213753,2.1255877017974854
83,0.9,BarlowTwins,subgraph,256,3,512,0.7159090909090909,0.7515151515151516,390.80311036109924,20211010-214428,4.568897008895874
84,0.9,BarlowTwins,attribute_masking,64,1,64,0.7863636363636364,0.6416666666666667,390.79847478866577,20211010-215101,1.8524529933929443
85,0.9,BarlowTwins,attribute_masking,64,1,512,0.7318181818181819,0.7590909090909091,392.8931531906128,20211010-215737,2.8206026554107666
86,0.9,BarlowTwins,attribute_masking,64,2,64,0.7234848484848485,0.7583333333333333,402.74716806411743,20211010-220421,1.9790270328521729
87,0.9,BarlowTwins,attribute_masking,64,2,512,0.75,0.6674242424242425,402.93701004981995,20211010-221108,3.645143508911133
88,0.9,BarlowTwins,attribute_masking,64,3,64,0.7583333333333334,0.8477272727272727,395.7574112415314,20211010-221746,2.006072759628296
89,0.9,BarlowTwins,attribute_masking,64,3,512,0.7500000000000001,0.7613636363636365,389.62172651290894,20211010-222420,4.627397298812866
90,0.9,BarlowTwins,attribute_masking,256,1,64,0.7204545454545455,0.715909090909091,524.5797476768494,20211010-223307,1.8652746677398682
91,0.9,BarlowTwins,attribute_masking,256,1,512,0.7227272727272728,0.6931818181818182,526.6980438232422,20211010-224156,2.5806679725646973
92,0.9,BarlowTwins,attribute_masking,256,2,64,0.678030303030303,0.6704545454545455,502.97724628448486,20211010-225021,1.8793258666992188
93,0.9,BarlowTwins,attribute_masking,256,2,512,0.7143939393939395,0.778030303030303,503.7269253730774,20211010-225848,3.4248437881469727
94,0.9,BarlowTwins,attribute_masking,256,3,64,0.7424242424242424,0.7787878787878788,524.2499837875366,20211010-230734,2.0691945552825928
95,0.9,BarlowTwins,attribute_masking,256,3,512,0.7318181818181819,0.6545454545454545,512.8389418125153,20211010-231612,4.551774263381958
96,0.9,Simsiam,node_dropping,64,1,64,0.725,0.6515151515151516,341.3318214416504,20211010-232155,1.89267897605896
97,0.9,Simsiam,node_dropping,64,1,512,0.6893939393939394,0.7325757575757577,354.2558376789093,20211010-232752,2.8996567726135254
98,0.9,Simsiam,node_dropping,64,2,64,0.7204545454545455,0.6075757575757575,363.46330285072327,20211010-233358,1.9681599140167236
99,0.9,Simsiam,node_dropping,64,2,512,0.7090909090909092,0.7121212121212122,361.46825885772705,20211010-234003,3.805633544921875
100,0.9,Simsiam,node_dropping,64,3,64,0.7310606060606062,0.7265151515151516,378.51474928855896,20211010-234624,2.0881083011627197
101,0.9,Simsiam,node_dropping,64,3,512,0.7325757575757577,0.7045454545454546,374.1212089061737,20211010-235243,4.725201368331909
102,0.9,Simsiam,node_dropping,256,1,64,0.7227272727272728,0.7030303030303031,439.9274730682373,20211011-000005,1.7928025722503662
103,0.9,Simsiam,node_dropping,256,1,512,0.7159090909090909,0.6803030303030304,432.5359468460083,20211011-000720,2.7584707736968994
104,0.9,Simsiam,node_dropping,256,2,64,0.7143939393939395,0.6901515151515152,437.3861653804779,20211011-001439,1.9491205215454102
105,0.9,Simsiam,node_dropping,256,2,512,0.7159090909090909,0.7333333333333333,436.6113634109497,20211011-002200,3.469597339630127
106,0.9,Simsiam,node_dropping,256,3,64,0.7234848484848485,0.696969696969697,458.1529166698456,20211011-002940,2.0816876888275146
107,0.9,Simsiam,node_dropping,256,3,512,0.7166666666666667,0.7242424242424244,467.94781494140625,20211011-003733,4.5731658935546875
108,0.9,Simsiam,edge_perturbation,64,1,64,0.6977272727272728,0.706060606060606,342.6985194683075,20211011-004317,1.869063377380371
109,0.9,Simsiam,edge_perturbation,64,1,512,0.678030303030303,0.6795454545454546,332.5806477069855,20211011-004853,2.784477472305298
110,0.9,Simsiam,edge_perturbation,64,2,64,0.740909090909091,0.7068181818181819,354.0467219352722,20211011-005449,1.9758610725402832
111,0.9,Simsiam,edge_perturbation,64,2,512,0.7053030303030303,0.6992424242424242,347.74725699424744,20211011-010040,3.5877504348754883
112,0.9,Simsiam,edge_perturbation,64,3,64,0.6780303030303031,0.7136363636363636,363.57458090782166,20211011-010646,2.1101267337799072
113,0.9,Simsiam,edge_perturbation,64,3,512,0.6954545454545455,0.6704545454545455,366.33075523376465,20211011-011258,5.891200304031372
114,0.9,Simsiam,edge_perturbation,256,1,64,0.6886363636363637,0.662878787878788,443.3054897785187,20211011-012023,1.8978602886199951
115,0.9,Simsiam,edge_perturbation,256,1,512,0.6946969696969696,0.6787878787878788,435.53242897987366,20211011-012742,2.7417566776275635
116,0.9,Simsiam,edge_perturbation,256,2,64,0.6803030303030304,0.6507575757575756,418.84143114089966,20211011-013443,1.9619474411010742
117,0.9,Simsiam,edge_perturbation,256,2,512,0.7174242424242425,0.6803030303030304,418.9618318080902,20211011-014145,3.5303893089294434
118,0.9,Simsiam,edge_perturbation,256,3,64,0.7143939393939394,0.6598484848484849,432.14215660095215,20211011-014900,2.2217812538146973
119,0.9,Simsiam,edge_perturbation,256,3,512,0.7045454545454546,0.6500000000000001,450.1956422328949,20211011-015635,4.790359020233154
120,0.9,Simsiam,subgraph,64,1,64,0.7356060606060606,0.7484848484848484,380.4544310569763,20211011-020257,1.829951286315918
121,0.9,Simsiam,subgraph,64,1,512,0.7590909090909091,0.7068181818181819,378.723525762558,20211011-020919,2.7729623317718506
122,0.9,Simsiam,subgraph,64,2,64,0.75,0.7053030303030303,389.62563586235046,20211011-021550,1.8840532302856445
123,0.9,Simsiam,subgraph,64,2,512,0.7037878787878789,0.7590909090909091,394.5615248680115,20211011-022228,3.6793642044067383
124,0.9,Simsiam,subgraph,64,3,64,0.7424242424242424,0.6590909090909091,408.95212626457214,20211011-022920,2.0642642974853516
125,0.9,Simsiam,subgraph,64,3,512,0.7234848484848484,0.7045454545454546,397.93809604644775,20211011-023602,4.343674182891846
126,0.9,Simsiam,subgraph,256,1,64,0.7227272727272728,0.6787878787878788,376.41997361183167,20211011-024220,1.8813807964324951
127,0.9,Simsiam,subgraph,256,1,512,0.7325757575757575,0.7045454545454545,381.0071883201599,20211011-024844,2.880887269973755
128,0.9,Simsiam,subgraph,256,2,64,0.7492424242424243,0.7507575757575757,390.32466411590576,20211011-025517,1.9275262355804443
129,0.9,Simsiam,subgraph,256,2,512,0.7227272727272727,0.6984848484848485,380.34942650794983,20211011-030141,3.5846445560455322
130,0.9,Simsiam,subgraph,256,3,64,0.7333333333333333,0.6416666666666665,384.64859414100647,20211011-030807,2.0491151809692383
131,0.9,Simsiam,subgraph,256,3,512,0.7598484848484849,0.7136363636363636,393.63090085983276,20211011-031446,4.988723278045654
132,0.9,Simsiam,attribute_masking,64,1,64,0.7704545454545455,0.7386363636363636,389.63881635665894,20211011-032118,1.813843011856079
133,0.9,Simsiam,attribute_masking,64,1,512,0.7121212121212122,0.6878787878787879,380.20255613327026,20211011-032741,2.7462236881256104
134,0.9,Simsiam,attribute_masking,64,2,64,0.740909090909091,0.7151515151515152,382.8322329521179,20211011-033405,1.8949456214904785
135,0.9,Simsiam,attribute_masking,64,2,512,0.6871212121212122,0.7325757575757577,385.37750029563904,20211011-034034,3.439368486404419
136,0.9,Simsiam,attribute_masking,64,3,64,0.696969696969697,0.7219696969696969,403.48176550865173,20211011-034720,2.0830113887786865
137,0.9,Simsiam,attribute_masking,64,3,512,0.7674242424242425,0.7151515151515152,405.11567878723145,20211011-035410,4.463498115539551
138,0.9,Simsiam,attribute_masking,256,1,64,0.7242424242424244,0.7318181818181819,513.1604018211365,20211011-040245,1.7928440570831299
139,0.9,Simsiam,attribute_masking,256,1,512,0.6946969696969697,0.7333333333333334,505.75134325027466,20211011-041113,2.736083984375
140,0.9,Simsiam,attribute_masking,256,2,64,0.7234848484848484,0.6795454545454546,505.63981533050537,20211011-041941,1.8761019706726074
141,0.9,Simsiam,attribute_masking,256,2,512,0.7151515151515152,0.6893939393939393,514.8911211490631,20211011-042820,3.797132968902588
142,0.9,Simsiam,attribute_masking,256,3,64,0.737878787878788,0.7795454545454545,538.472823381424,20211011-043720,2.072817087173462
143,0.9,Simsiam,attribute_masking,256,3,512,0.7212121212121213,0.7045454545454546,536.1123523712158,20211011-044621,4.559904336929321
