idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
43,0.9,SimCLR,attribute_masking,256,1,512,0.75,0.9,37.6771457195282,20211010-110844,1.25994873046875
44,0.9,SimCLR,attribute_masking,256,2,64,0.85,0.8,38.11385178565979,20211010-110923,1.2077035903930664
45,0.9,SimCLR,attribute_masking,256,2,512,0.8,0.55,38.08635973930359,20211010-111003,1.2933592796325684
46,0.9,SimCLR,attribute_masking,256,3,64,0.85,0.85,38.647225856781006,20211010-111042,1.2152771949768066
47,0.9,SimCLR,attribute_masking,256,3,512,0.95,0.85,40.189215898513794,20211010-111124,1.3271210193634033
48,0.9,BarlowTwins,node_dropping,64,1,64,0.75,0.85,38.49856209754944,20211010-111204,1.2007906436920166
49,0.9,BarlowTwins,node_dropping,64,1,512,0.8,0.75,38.730615854263306,20211010-111244,1.2786483764648438
50,0.9,BarlowTwins,node_dropping,64,2,64,0.8,0.6,41.487189292907715,20211010-111327,1.2102086544036865
51,0.9,BarlowTwins,node_dropping,64,2,512,0.8,0.7,40.44002151489258,20211010-111408,1.283210277557373
52,0.9,BarlowTwins,node_dropping,64,3,64,0.8,0.9,41.96964454650879,20211010-111452,1.2232723236083984
53,0.9,BarlowTwins,node_dropping,64,3,512,0.85,0.9,41.85108995437622,20211010-111535,1.3347468376159668
54,0.9,BarlowTwins,node_dropping,256,1,64,0.8,0.7,37.99238061904907,20211010-111614,1.2595114707946777
55,0.9,BarlowTwins,node_dropping,256,1,512,0.85,0.9,39.07284426689148,20211010-111656,2.852952480316162
56,0.9,BarlowTwins,node_dropping,256,2,64,0.75,0.85,39.39761209487915,20211010-111737,1.2650766372680664
57,0.9,BarlowTwins,node_dropping,256,2,512,0.8,0.7,40.021377086639404,20211010-111818,1.291527509689331
58,0.9,BarlowTwins,node_dropping,256,3,64,0.75,0.7,38.95509934425354,20211010-111858,1.2757961750030518
59,0.9,BarlowTwins,node_dropping,256,3,512,0.8,0.85,40.25412678718567,20211010-111940,1.411210060119629
60,0.9,BarlowTwins,edge_perturbation,64,1,64,0.75,0.9,38.32505464553833,20211010-112020,1.2596230506896973
61,0.9,BarlowTwins,edge_perturbation,64,1,512,0.85,0.75,40.17800569534302,20211010-112101,1.3040175437927246
62,0.9,BarlowTwins,edge_perturbation,64,2,64,0.8,0.55,39.716681480407715,20211010-112142,1.2682108879089355
63,0.9,BarlowTwins,edge_perturbation,64,2,512,0.75,0.8,40.42522168159485,20211010-112224,1.3540759086608887
64,0.9,BarlowTwins,edge_perturbation,64,3,64,0.75,0.75,41.918951988220215,20211010-112307,1.282766580581665
65,0.9,BarlowTwins,edge_perturbation,64,3,512,0.8,0.65,41.97008728981018,20211010-112351,1.4203927516937256
66,0.9,BarlowTwins,edge_perturbation,256,1,64,0.8,0.75,36.59546637535095,20211010-112429,1.2719652652740479
67,0.9,BarlowTwins,edge_perturbation,256,1,512,0.75,0.8,36.417330265045166,20211010-112507,1.3138151168823242
68,0.9,BarlowTwins,edge_perturbation,256,2,64,0.75,0.9,36.886120557785034,20211010-112545,1.2758240699768066
69,0.9,BarlowTwins,edge_perturbation,256,2,512,0.8,0.85,37.33862113952637,20211010-112624,1.3574111461639404
70,0.9,BarlowTwins,edge_perturbation,256,3,64,0.75,0.7,37.55398392677307,20211010-112702,1.2852976322174072
71,0.9,BarlowTwins,edge_perturbation,256,3,512,0.8,0.65,37.738542556762695,20211010-112742,1.3890697956085205
72,0.9,BarlowTwins,subgraph,64,1,64,0.8,0.7,46.62388730049133,20211010-112830,1.2595915794372559
73,0.9,BarlowTwins,subgraph,64,1,512,0.9,0.9,46.81095266342163,20211010-112918,1.2988452911376953
74,0.9,BarlowTwins,subgraph,64,2,64,0.85,0.65,47.34511756896973,20211010-113006,1.2658755779266357
75,0.9,BarlowTwins,subgraph,64,2,512,0.85,0.7,48.43901586532593,20211010-113056,1.3487706184387207
76,0.9,BarlowTwins,subgraph,64,3,64,0.8,0.7,49.94495677947998,20211010-113147,1.278568983078003
77,0.9,BarlowTwins,subgraph,64,3,512,0.9,0.75,48.2134485244751,20211010-113237,1.3253283500671387
78,0.9,BarlowTwins,subgraph,256,1,64,0.8,0.8,42.48833084106445,20211010-113321,1.205094337463379
79,0.9,BarlowTwins,subgraph,256,1,512,0.85,0.85,42.27426266670227,20211010-113404,1.249267339706421
80,0.9,BarlowTwins,subgraph,256,2,64,0.85,0.6,42.96821331977844,20211010-113449,1.2141470909118652
81,0.9,BarlowTwins,subgraph,256,2,512,0.8,0.85,43.03723883628845,20211010-113533,1.301313877105713
82,0.9,BarlowTwins,subgraph,256,3,64,0.7,0.7,43.36683702468872,20211010-113618,1.2170875072479248
83,0.9,BarlowTwins,subgraph,256,3,512,0.85,0.65,43.79597544670105,20211010-113703,1.3819360733032227
84,0.9,BarlowTwins,attribute_masking,64,1,64,0.75,0.75,39.953166246414185,20211010-113744,1.257202386856079
85,0.9,BarlowTwins,attribute_masking,64,1,512,0.8,0.6,40.07441806793213,20211010-113826,1.3013291358947754
86,0.9,BarlowTwins,attribute_masking,64,2,64,0.8,0.75,40.37610173225403,20211010-113907,1.208489179611206
87,0.9,BarlowTwins,attribute_masking,64,2,512,0.8,0.65,39.97853636741638,20211010-113949,1.2835030555725098
88,0.9,BarlowTwins,attribute_masking,64,3,64,0.7,0.45,43.33158326148987,20211010-114033,1.219987154006958
89,0.9,BarlowTwins,attribute_masking,64,3,512,0.9,0.85,42.40346670150757,20211010-114117,1.3193614482879639
90,0.9,BarlowTwins,attribute_masking,256,1,64,0.75,0.75,38.092530727386475,20211010-114156,1.2775373458862305
91,0.9,BarlowTwins,attribute_masking,256,1,512,0.75,0.8,38.01259088516235,20211010-114236,1.2516515254974365
92,0.9,BarlowTwins,attribute_masking,256,2,64,0.75,0.65,38.362728118896484,20211010-114315,1.2079224586486816
93,0.9,BarlowTwins,attribute_masking,256,2,512,0.8,0.95,38.27441430091858,20211010-114355,1.284346342086792
94,0.9,BarlowTwins,attribute_masking,256,3,64,0.8,0.8,38.79191565513611,20211010-114435,1.2143282890319824
95,0.9,BarlowTwins,attribute_masking,256,3,512,0.95,0.95,40.2143189907074,20211010-114517,1.3335003852844238
96,0.9,Simsiam,node_dropping,64,1,64,0.8,0.7,39.792967557907104,20211010-114558,1.2009069919586182
97,0.9,Simsiam,node_dropping,64,1,512,0.85,0.75,41.882105588912964,20211010-114641,1.3107833862304688
98,0.9,Simsiam,node_dropping,64,2,64,0.75,0.7,42.87349319458008,20211010-114725,1.2155652046203613
99,0.9,Simsiam,node_dropping,64,2,512,0.75,0.7,41.551278591156006,20211010-114808,1.2884957790374756
100,0.9,Simsiam,node_dropping,64,3,64,0.85,0.7,43.324371099472046,20211010-114852,1.214430570602417
101,0.9,Simsiam,node_dropping,64,3,512,0.75,0.7,43.337339878082275,20211010-114937,1.3275120258331299
102,0.9,Simsiam,node_dropping,256,1,64,0.75,0.8,39.20886492729187,20211010-115018,1.2669811248779297
103,0.9,Simsiam,node_dropping,256,1,512,0.85,0.65,39.29337477684021,20211010-115058,1.3120331764221191
104,0.9,Simsiam,node_dropping,256,2,64,0.75,0.75,39.74532341957092,20211010-115139,1.2659213542938232
105,0.9,Simsiam,node_dropping,256,2,512,0.8,0.7,39.724764585494995,20211010-115221,1.3451972007751465
106,0.9,Simsiam,node_dropping,256,3,64,0.75,0.65,40.28070616722107,20211010-115302,1.2750349044799805
107,0.9,Simsiam,node_dropping,256,3,512,0.65,0.8,40.742828607559204,20211010-115344,1.4024627208709717
108,0.9,Simsiam,edge_perturbation,64,1,64,0.75,0.75,39.20025658607483,20211010-115425,1.2601368427276611
109,0.9,Simsiam,edge_perturbation,64,1,512,0.75,0.8,39.327335357666016,20211010-115506,1.3110466003417969
110,0.9,Simsiam,edge_perturbation,64,2,64,0.75,0.75,41.26340889930725,20211010-115548,1.2729432582855225
111,0.9,Simsiam,edge_perturbation,64,2,512,0.75,0.65,40.849732398986816,20211010-115630,1.2874815464019775
112,0.9,Simsiam,edge_perturbation,64,3,64,0.75,0.65,40.28094935417175,20211010-115712,1.215975284576416
113,0.9,Simsiam,edge_perturbation,64,3,512,0.8,0.4,40.32578778266907,20211010-115754,1.3269684314727783
114,0.9,Simsiam,edge_perturbation,256,1,64,0.75,0.8,36.24189615249634,20211010-115831,1.2615056037902832
115,0.9,Simsiam,edge_perturbation,256,1,512,0.8,0.65,36.38458704948425,20211010-115909,1.306750774383545
116,0.9,Simsiam,edge_perturbation,256,2,64,0.8,0.75,37.10151958465576,20211010-115947,1.268139123916626
117,0.9,Simsiam,edge_perturbation,256,2,512,0.75,0.75,36.0026421546936,20211010-120025,1.2866942882537842
118,0.9,Simsiam,edge_perturbation,256,3,64,0.75,0.75,36.07420372962952,20211010-120102,1.229924201965332
119,0.9,Simsiam,edge_perturbation,256,3,512,0.8,0.8,37.76457500457764,20211010-120141,1.408820629119873
120,0.9,Simsiam,subgraph,64,1,64,0.85,0.95,45.45465922355652,20211010-120228,1.2041501998901367
121,0.9,Simsiam,subgraph,64,1,512,0.9,0.85,46.03722643852234,20211010-120315,1.2468934059143066
122,0.9,Simsiam,subgraph,64,2,64,0.75,0.6,47.060723543167114,20211010-120404,1.2077078819274902
123,0.9,Simsiam,subgraph,64,2,512,0.7,0.65,50.00590419769287,20211010-120455,1.3534290790557861
124,0.9,Simsiam,subgraph,64,3,64,0.75,0.65,51.022254943847656,20211010-120548,1.2770256996154785
125,0.9,Simsiam,subgraph,64,3,512,0.9,0.7,51.087342262268066,20211010-120640,1.3991901874542236
126,0.9,Simsiam,subgraph,256,1,64,0.85,0.95,44.345372915267944,20211010-120726,1.2631068229675293
127,0.9,Simsiam,subgraph,256,1,512,0.85,0.85,44.30509567260742,20211010-120811,1.3107120990753174
128,0.9,Simsiam,subgraph,256,2,64,0.8,0.8,45.175111532211304,20211010-120858,1.2685463428497314
129,0.9,Simsiam,subgraph,256,2,512,0.75,0.8,44.91610789299011,20211010-120944,1.3570125102996826
130,0.9,Simsiam,subgraph,256,3,64,0.8,0.85,45.74332857131958,20211010-121031,1.2735540866851807
131,0.9,Simsiam,subgraph,256,3,512,0.85,0.8,46.90797805786133,20211010-121120,1.4023523330688477
132,0.9,Simsiam,attribute_masking,64,1,64,0.75,0.65,41.4472918510437,20211010-121203,1.3476462364196777
133,0.9,Simsiam,attribute_masking,64,1,512,0.8,0.8,41.650280714035034,20211010-121246,1.311901569366455
134,0.9,Simsiam,attribute_masking,64,2,64,0.75,0.75,44.796926736831665,20211010-121332,1.2791171073913574
135,0.9,Simsiam,attribute_masking,64,2,512,0.8,0.8,43.50801920890808,20211010-121417,1.3494632244110107
136,0.9,Simsiam,attribute_masking,64,3,64,0.85,0.75,42.41618824005127,20211010-121500,1.2161445617675781
137,0.9,Simsiam,attribute_masking,64,3,512,0.9,0.85,43.611499071121216,20211010-121545,1.3360366821289062
138,0.9,Simsiam,attribute_masking,256,1,64,0.75,0.65,38.315473794937134,20211010-121625,1.2557423114776611
139,0.9,Simsiam,attribute_masking,256,1,512,0.8,0.65,39.938605546951294,20211010-121706,1.3102943897247314
140,0.9,Simsiam,attribute_masking,256,2,64,0.7,0.7,40.55276823043823,20211010-121748,1.269906759262085
141,0.9,Simsiam,attribute_masking,256,2,512,0.7,0.85,40.80288600921631,20211010-121830,1.3109126091003418
142,0.9,Simsiam,attribute_masking,256,3,64,0.8,0.8,41.3531391620636,20211010-121913,1.281346082687378
143,0.9,Simsiam,attribute_masking,256,3,512,0.75,0.85,41.503780364990234,20211010-121956,1.405428409576416
