idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
95,0.9,BarlowTwins,attribute_masking,256,3,512,0.9,0.85,41.32152438163757,20211008-191125,1.3867275714874268
96,0.9,Simsiam,node_dropping,64,1,64,0.8,0.7,40.970704317092896,20211008-191207,1.2515203952789307
97,0.9,Simsiam,node_dropping,64,1,512,0.8,0.7,41.286208629608154,20211008-191250,1.303936243057251
98,0.9,Simsiam,node_dropping,64,2,64,0.75,0.7,42.82283854484558,20211008-191334,1.2584474086761475
99,0.9,Simsiam,node_dropping,64,2,512,0.75,0.7,43.32269883155823,20211008-191419,1.3028144836425781
100,0.9,Simsiam,node_dropping,64,3,64,0.75,0.65,42.508057832717896,20211008-191502,1.215334415435791
101,0.9,Simsiam,node_dropping,64,3,512,0.75,0.7,42.62453293800354,20211008-191547,1.3166401386260986
102,0.9,Simsiam,node_dropping,256,1,64,0.7,0.8,37.40185809135437,20211008-191625,1.194667100906372
103,0.9,Simsiam,node_dropping,256,1,512,0.85,0.7,37.37611126899719,20211008-191704,1.2380659580230713
104,0.9,Simsiam,node_dropping,256,2,64,0.75,0.75,39.385453939437866,20211008-191744,1.2614874839782715
105,0.9,Simsiam,node_dropping,256,2,512,0.75,0.65,39.840367794036865,20211008-191826,1.34092378616333
106,0.9,Simsiam,node_dropping,256,3,64,0.7,0.7,40.530519247055054,20211008-191908,1.2650260925292969
107,0.9,Simsiam,node_dropping,256,3,512,0.7,0.8,40.391592264175415,20211008-191949,1.3825123310089111
108,0.9,Simsiam,edge_perturbation,64,1,64,0.75,0.75,38.64061903953552,20211008-192029,1.2597236633300781
109,0.9,Simsiam,edge_perturbation,64,1,512,0.75,0.8,38.87609887123108,20211008-192110,1.3021867275238037
110,0.9,Simsiam,edge_perturbation,64,2,64,0.75,0.7,38.47330284118652,20211008-192149,1.2046473026275635
111,0.9,Simsiam,edge_perturbation,64,2,512,0.75,0.6,38.64879250526428,20211008-192229,1.2747719287872314
112,0.9,Simsiam,edge_perturbation,64,3,64,0.85,0.65,40.102312326431274,20211008-192311,1.2100625038146973
113,0.9,Simsiam,edge_perturbation,64,3,512,0.8,0.45,40.35587763786316,20211008-192353,1.3179214000701904
114,0.9,Simsiam,edge_perturbation,256,1,64,0.75,0.75,34.63944864273071,20211008-192428,1.198819637298584
115,0.9,Simsiam,edge_perturbation,256,1,512,0.75,0.55,34.94411373138428,20211008-192505,1.2396771907806396
116,0.9,Simsiam,edge_perturbation,256,2,64,0.8,0.75,35.31674766540527,20211008-192541,1.2048161029815674
117,0.9,Simsiam,edge_perturbation,256,2,512,0.75,0.75,35.36054849624634,20211008-192618,1.2871079444885254
118,0.9,Simsiam,edge_perturbation,256,3,64,0.75,0.75,35.95924663543701,20211008-192655,1.214634656906128
119,0.9,Simsiam,edge_perturbation,256,3,512,0.75,0.75,36.009135007858276,20211008-192733,1.3806860446929932
120,0.9,Simsiam,subgraph,64,1,64,0.85,0.95,46.75149631500244,20211008-192821,1.2578060626983643
121,0.9,Simsiam,subgraph,64,1,512,0.8,0.85,47.83458709716797,20211008-192910,1.3040919303894043
122,0.9,Simsiam,subgraph,64,2,64,0.8,0.65,49.16664385795593,20211008-193000,1.259925127029419
123,0.9,Simsiam,subgraph,64,2,512,0.8,0.8,49.66427731513977,20211008-193051,1.3463466167449951
124,0.9,Simsiam,subgraph,64,3,64,0.8,0.55,51.09596920013428,20211008-193144,1.267035722732544
125,0.9,Simsiam,subgraph,64,3,512,0.75,0.75,52.66436147689819,20211008-193238,1.3274919986724854
126,0.9,Simsiam,subgraph,256,1,64,0.75,0.95,43.15385818481445,20211008-193322,1.2556757926940918
127,0.9,Simsiam,subgraph,256,1,512,0.85,0.75,44.345086336135864,20211008-193408,1.3057258129119873
128,0.9,Simsiam,subgraph,256,2,64,0.75,0.8,45.20735454559326,20211008-193455,1.2623143196105957
129,0.9,Simsiam,subgraph,256,2,512,0.85,0.8,47.95037007331848,20211008-193544,1.3470654487609863
130,0.9,Simsiam,subgraph,256,3,64,0.8,0.85,45.76505708694458,20211008-193631,1.2666025161743164
131,0.9,Simsiam,subgraph,256,3,512,0.65,0.7,45.552489280700684,20211008-193718,1.3941094875335693
132,0.9,Simsiam,attribute_masking,64,1,64,0.75,0.75,41.328903913497925,20211008-193801,1.2611987590789795
133,0.9,Simsiam,attribute_masking,64,1,512,0.75,0.8,41.311269760131836,20211008-193843,1.299919605255127
134,0.9,Simsiam,attribute_masking,64,2,64,0.85,0.85,42.86114048957825,20211008-193927,1.2579574584960938
135,0.9,Simsiam,attribute_masking,64,2,512,0.8,0.75,43.219714403152466,20211008-194012,1.3506109714508057
136,0.9,Simsiam,attribute_masking,64,3,64,0.8,0.75,44.826528787612915,20211008-194058,1.269413709640503
137,0.9,Simsiam,attribute_masking,64,3,512,0.85,0.85,44.872793197631836,20211008-194145,1.3862872123718262
138,0.9,Simsiam,attribute_masking,256,1,64,0.75,0.75,38.69990253448486,20211008-194225,1.1983449459075928
139,0.9,Simsiam,attribute_masking,256,1,512,0.8,0.65,38.350868463516235,20211008-194304,1.2504441738128662
140,0.9,Simsiam,attribute_masking,256,2,64,0.8,0.7,38.98083281517029,20211008-194344,1.2086877822875977
141,0.9,Simsiam,attribute_masking,256,2,512,0.8,0.85,38.96197700500488,20211008-194425,1.3561742305755615
142,0.9,Simsiam,attribute_masking,256,3,64,0.8,0.8,39.480555295944214,20211008-194506,1.216930866241455
143,0.9,Simsiam,attribute_masking,256,3,512,0.8,0.7,39.55864691734314,20211008-194547,1.3262600898742676
