idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
0,0.9,SimCLR,node_dropping,64,1,64,0.7031939605110337,0.7004645760743321,6833.52233171463,20211013-021446,11.984432220458984
1,0.9,SimCLR,node_dropping,64,1,512,0.6835075493612078,0.6689895470383276,7444.207057476044,20211013-041913,22.5090491771698
2,0.9,SimCLR,node_dropping,64,2,64,0.7198606271777003,0.7423344947735191,7542.452474117279,20211013-062508,12.504233121871948
3,0.9,SimCLR,node_dropping,64,2,512,0.741869918699187,0.729732868757259,7243.931673049927,20211013-082627,34.74965953826904
4,0.9,SimCLR,node_dropping,64,3,64,0.6666666666666666,0.6984901277584203,7361.227020740509,20211013-102923,14.931995153427124
5,0.9,SimCLR,node_dropping,64,3,512,0.7275842044134727,0.741869918699187,7296.234748840332,20211013-123147,47.48528003692627
6,0.9,SimCLR,node_dropping,256,1,64,0.681184668989547,0.6397212543554007,6918.71196937561,20211013-142718,11.90940237045288
7,0.9,SimCLR,node_dropping,256,1,512,0.6691637630662021,0.6983159117305459,6960.024365663528,20211013-162342,23.405906915664673
8,0.9,SimCLR,node_dropping,256,2,64,0.671486643437863,0.6717189314750289,6870.083504199982,20211013-181825,13.093318939208984
9,0.9,SimCLR,node_dropping,256,2,512,0.7323461091753775,0.6761324041811846,6872.459319353104,20211013-201336,38.04356384277344
10,0.9,SimCLR,node_dropping,256,3,64,0.6911730545876887,0.6861207897793264,6925.199126958847,20211013-220917,16.322826623916626
11,0.9,SimCLR,node_dropping,256,3,512,0.7007549361207898,0.7153310104529617,7010.15034198761,20211014-000657,49.63987922668457
12,0.9,SimCLR,edge_perturbation,64,1,64,0.647444831591173,0.656910569105691,7009.929283857346,20211014-020400,12.525544166564941
13,0.9,SimCLR,edge_perturbation,64,1,512,0.6544134727061556,0.6691056910569105,6804.864551782608,20211014-035747,22.059229373931885
