idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
0,0.9,SimCLR,node_dropping,64,1,64,0.7318181818181818,0.7696969696969698,346.26565957069397,20211009-161423,1.8871068954467773
1,0.9,SimCLR,node_dropping,64,1,512,0.7303030303030303,0.7166666666666667,347.33863139152527,20211009-162013,2.846903085708618
2,0.9,SimCLR,node_dropping,64,2,64,0.740909090909091,0.6636363636363637,356.24019622802734,20211009-162611,1.968412160873413
3,0.9,SimCLR,node_dropping,64,2,512,0.7689393939393939,0.687121212121212,356.402291059494,20211009-163211,3.7351861000061035
4,0.9,SimCLR,node_dropping,64,3,64,0.7424242424242424,0.7666666666666667,365.8971688747406,20211009-163820,2.104814291000366
5,0.9,SimCLR,node_dropping,64,3,512,0.7401515151515152,0.6757575757575758,362.2277853488922,20211009-164427,4.8406524658203125
6,0.9,SimCLR,node_dropping,256,1,64,0.6954545454545455,0.706060606060606,429.64248394966125,20211009-165138,1.8276357650756836
7,0.9,SimCLR,node_dropping,256,1,512,0.7522727272727273,0.7318181818181818,429.5498218536377,20211009-165851,2.789754867553711
8,0.9,SimCLR,node_dropping,256,2,64,0.6810606060606061,0.6772727272727274,430.52706575393677,20211009-170603,1.8767509460449219
9,0.9,SimCLR,node_dropping,256,2,512,0.7234848484848485,0.7257575757575758,436.6709520816803,20211009-171323,3.4563231468200684
10,0.9,SimCLR,node_dropping,256,3,64,0.7318181818181818,0.7060606060606059,436.39980721473694,20211009-172042,2.0946969985961914
11,0.9,SimCLR,node_dropping,256,3,512,0.6878787878787879,0.7681818181818182,439.2749230861664,20211009-172806,4.595762491226196
12,0.9,SimCLR,edge_perturbation,64,1,64,0.7121212121212122,0.6606060606060608,334.3366959095001,20211009-173342,1.9127943515777588
13,0.9,SimCLR,edge_perturbation,64,1,512,0.712878787878788,0.6765151515151516,333.50995111465454,20211009-173918,2.601998805999756
14,0.9,SimCLR,edge_perturbation,64,2,64,0.7068181818181818,0.7,332.9264280796051,20211009-174453,1.8547935485839844
15,0.9,SimCLR,edge_perturbation,64,2,512,0.7416666666666667,0.7143939393939395,333.2783832550049,20211009-175030,3.66400408744812
16,0.9,SimCLR,edge_perturbation,64,3,64,0.7333333333333334,0.7060606060606062,342.045875787735,20211009-175614,1.9767301082611084
17,0.9,SimCLR,edge_perturbation,64,3,512,0.6984848484848485,0.6840909090909091,342.2684426307678,20211009-180201,4.667471170425415
18,0.9,SimCLR,edge_perturbation,256,1,64,0.6787878787878788,0.7606060606060606,528.8868565559387,20211009-181052,1.8797924518585205
19,0.9,SimCLR,edge_perturbation,256,1,512,0.7431818181818183,0.7106060606060607,520.8077371120453,20211009-181936,2.696429491043091
20,0.9,SimCLR,edge_perturbation,256,2,64,0.6962121212121213,0.6772727272727271,524.1525700092316,20211009-182822,1.9632630348205566
21,0.9,SimCLR,edge_perturbation,256,2,512,0.7151515151515152,0.7431818181818182,525.6790027618408,20211009-183711,3.4450013637542725
22,0.9,SimCLR,edge_perturbation,256,3,64,0.7234848484848485,0.6803030303030303,524.7992806434631,20211009-184558,2.0386576652526855
23,0.9,SimCLR,edge_perturbation,256,3,512,0.7227272727272727,0.6954545454545454,551.446715593338,20211009-185514,4.8005664348602295
24,0.9,SimCLR,subgraph,64,1,64,0.7310606060606062,0.7515151515151517,372.2936997413635,20211009-190128,1.8487350940704346
25,0.9,SimCLR,subgraph,64,1,512,0.7310606060606062,0.7045454545454546,380.5991871356964,20211009-190752,2.9196348190307617
26,0.9,SimCLR,subgraph,64,2,64,0.7045454545454546,0.7212121212121213,386.84366750717163,20211009-191421,1.9881293773651123
27,0.9,SimCLR,subgraph,64,2,512,0.7484848484848485,0.75,390.76083111763,20211009-192055,3.7130444049835205
28,0.9,SimCLR,subgraph,64,3,64,0.7068181818181818,0.7068181818181819,399.9263117313385,20211009-192737,2.089099168777466
29,0.9,SimCLR,subgraph,64,3,512,0.7401515151515152,0.7621212121212121,393.1300528049469,20211009-193415,4.3456339836120605
30,0.9,SimCLR,subgraph,256,1,64,0.740909090909091,0.7325757575757577,476.1030242443085,20211009-194213,1.8152406215667725
31,0.9,SimCLR,subgraph,256,1,512,0.7318181818181818,0.7598484848484849,475.77868700027466,20211009-195011,2.6108736991882324
32,0.9,SimCLR,subgraph,256,2,64,0.6954545454545454,0.696969696969697,477.96251153945923,20211009-195811,1.9281840324401855
33,0.9,SimCLR,subgraph,256,2,512,0.7598484848484849,0.7424242424242424,483.987343788147,20211009-200619,3.6064062118530273
34,0.9,SimCLR,subgraph,256,3,64,0.7681818181818182,0.703030303030303,493.4057149887085,20211009-201434,2.0384023189544678
35,0.9,SimCLR,subgraph,256,3,512,0.7613636363636365,0.7037878787878789,490.34104776382446,20211009-202249,4.508993864059448
36,0.9,SimCLR,attribute_masking,64,1,64,0.7333333333333334,0.7333333333333334,371.1140651702881,20211009-202902,1.8894236087799072
37,0.9,SimCLR,attribute_masking,64,1,512,0.6977272727272728,0.7060606060606062,384.5347933769226,20211009-203530,2.785081624984741
38,0.9,SimCLR,attribute_masking,64,2,64,0.696969696969697,0.7045454545454546,393.3508496284485,20211009-204205,2.037964105606079
39,0.9,SimCLR,attribute_masking,64,2,512,0.7386363636363636,0.7227272727272728,395.1786935329437,20211009-204844,3.7293341159820557
40,0.9,SimCLR,attribute_masking,64,3,64,0.7507575757575758,0.7575757575757576,397.21676421165466,20211009-205524,2.0756616592407227
41,0.9,SimCLR,attribute_masking,64,3,512,0.7666666666666667,0.7083333333333334,402.0849769115448,20211009-210210,4.309653043746948
42,0.9,SimCLR,attribute_masking,256,1,64,0.7174242424242425,0.6787878787878789,588.7140879631042,20211009-211201,1.9051883220672607
43,0.9,SimCLR,attribute_masking,256,1,512,0.7378787878787879,0.7068181818181818,617.6330134868622,20211009-212221,2.7970921993255615
44,0.9,SimCLR,attribute_masking,256,2,64,0.6704545454545455,0.8128787878787879,591.7889301776886,20211009-213215,1.9507923126220703
45,0.9,SimCLR,attribute_masking,256,2,512,0.7136363636363636,0.6848484848484849,593.9386210441589,20211009-214212,3.449338674545288
46,0.9,SimCLR,attribute_masking,256,3,64,0.7037878787878789,0.7689393939393939,592.5053210258484,20211009-215207,2.0544116497039795
47,0.9,SimCLR,attribute_masking,256,3,512,0.737878787878788,0.6371212121212122,620.0330448150635,20211009-220232,4.792552471160889
48,0.9,BarlowTwins,node_dropping,64,1,64,0.7348484848484849,0.7060606060606062,341.7199275493622,20211009-220816,1.8309657573699951
49,0.9,BarlowTwins,node_dropping,64,1,512,0.7227272727272729,0.6803030303030304,334.4668834209442,20211009-221353,2.6164791584014893
50,0.9,BarlowTwins,node_dropping,64,2,64,0.7196969696969697,0.7333333333333334,342.91186928749084,20211009-221938,1.9649043083190918
51,0.9,BarlowTwins,node_dropping,64,2,512,0.7060606060606062,0.615909090909091,344.7345519065857,20211009-222526,3.569265842437744
52,0.9,BarlowTwins,node_dropping,64,3,64,0.7151515151515151,0.759848484848485,360.17729020118713,20211009-223128,2.119331121444702
53,0.9,BarlowTwins,node_dropping,64,3,512,0.706060606060606,0.7492424242424243,368.7679035663605,20211009-223742,4.622045278549194
54,0.9,BarlowTwins,node_dropping,256,1,64,0.7227272727272728,0.746969696969697,567.2441236972809,20211009-224711,1.9093737602233887
55,0.9,BarlowTwins,node_dropping,256,1,512,0.7416666666666667,0.7666666666666667,566.8976361751556,20211009-225641,2.7720024585723877
56,0.9,BarlowTwins,node_dropping,256,2,64,0.7325757575757577,0.7931818181818182,565.4511227607727,20211009-230608,2.0262575149536133
57,0.9,BarlowTwins,node_dropping,256,2,512,0.7136363636363636,0.7401515151515151,568.4200463294983,20211009-231541,3.8032495975494385
