idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
0,0.9,SimCLR,node_dropping,64,1,64,0.7416666666666667,0.8045454545454547,344.56574606895447,20211011-045247,1.8688218593597412
1,0.9,SimCLR,node_dropping,64,1,512,0.7303030303030302,0.7075757575757576,346.4779098033905,20211011-045837,2.902693748474121
2,0.9,SimCLR,node_dropping,64,2,64,0.7227272727272729,0.6545454545454545,360.000559091568,20211011-050439,1.8897936344146729
3,0.9,SimCLR,node_dropping,64,2,512,0.7507575757575757,0.6787878787878788,354.5955693721771,20211011-051037,3.761744976043701
4,0.9,SimCLR,node_dropping,64,3,64,0.7340909090909091,0.7583333333333334,368.78956389427185,20211011-051648,2.1568291187286377
5,0.9,SimCLR,node_dropping,64,3,512,0.7401515151515152,0.6765151515151514,353.9845232963562,20211011-052247,4.873473405838013
6,0.9,SimCLR,node_dropping,256,1,64,0.7030303030303031,0.6871212121212121,424.83977913856506,20211011-052954,1.8089027404785156
7,0.9,SimCLR,node_dropping,256,1,512,0.725,0.7151515151515152,439.04976654052734,20211011-053716,2.797250747680664
8,0.9,SimCLR,node_dropping,256,2,64,0.6992424242424243,0.6856060606060608,564.8699233531952,20211011-054643,1.9704093933105469
9,0.9,SimCLR,node_dropping,256,2,512,0.7242424242424244,0.734848484848485,560.832456111908,20211011-055607,3.584035634994507
10,0.9,SimCLR,node_dropping,256,3,64,0.7227272727272729,0.6795454545454546,552.2966513633728,20211011-060521,2.0349135398864746
11,0.9,SimCLR,node_dropping,256,3,512,0.678030303030303,0.7598484848484849,543.0412631034851,20211011-061429,4.851587533950806
12,0.9,SimCLR,edge_perturbation,64,1,64,0.7037878787878789,0.6780303030303031,338.25543212890625,20211011-062010,1.9238810539245605
13,0.9,SimCLR,edge_perturbation,64,1,512,0.712878787878788,0.6765151515151516,336.4606568813324,20211011-062549,2.7443437576293945
14,0.9,SimCLR,edge_perturbation,64,2,64,0.7068181818181818,0.6901515151515152,346.0736184120178,20211011-063137,1.848154067993164
15,0.9,SimCLR,edge_perturbation,64,2,512,0.7143939393939395,0.6969696969696969,332.27517914772034,20211011-063713,3.6194939613342285
16,0.9,SimCLR,edge_perturbation,64,3,64,0.7424242424242424,0.7333333333333334,339.57754611968994,20211011-064255,2.0705673694610596
17,0.9,SimCLR,edge_perturbation,64,3,512,0.6893939393939394,0.6856060606060608,342.99739122390747,20211011-064842,4.597304105758667
18,0.9,SimCLR,edge_perturbation,256,1,64,0.7227272727272728,0.7060606060606062,518.914092540741,20211011-065723,1.9101340770721436
19,0.9,SimCLR,edge_perturbation,256,1,512,0.7530303030303032,0.7287878787878789,543.2061796188354,20211011-070629,2.978010892868042
20,0.9,SimCLR,edge_perturbation,256,2,64,0.6871212121212122,0.6863636363636363,544.2870998382568,20211011-071536,1.966663122177124
21,0.9,SimCLR,edge_perturbation,256,2,512,0.7340909090909091,0.7348484848484849,542.9538819789886,20211011-072442,3.6657769680023193
22,0.9,SimCLR,edge_perturbation,256,3,64,0.7416666666666667,0.6893939393939394,527.5192856788635,20211011-073332,2.072652816772461
23,0.9,SimCLR,edge_perturbation,256,3,512,0.7053030303030303,0.7045454545454547,531.4018182754517,20211011-074228,4.795234680175781
24,0.9,SimCLR,subgraph,64,1,64,0.7128787878787879,0.7424242424242424,378.1154065132141,20211011-074848,1.800894021987915
25,0.9,SimCLR,subgraph,64,1,512,0.7310606060606062,0.721969696969697,363.0454807281494,20211011-075454,2.623403310775757
26,0.9,SimCLR,subgraph,64,2,64,0.7318181818181818,0.6856060606060607,375.55771017074585,20211011-080111,1.8262431621551514
27,0.9,SimCLR,subgraph,64,2,512,0.7484848484848485,0.7143939393939395,374.06197905540466,20211011-080729,3.42726731300354
28,0.9,SimCLR,subgraph,64,3,64,0.7340909090909091,0.6886363636363637,390.9730281829834,20211011-081402,2.058410406112671
29,0.9,SimCLR,subgraph,64,3,512,0.7492424242424244,0.7621212121212121,397.74994111061096,20211011-082044,4.364926815032959
30,0.9,SimCLR,subgraph,256,1,64,0.7227272727272729,0.7325757575757577,473.92913818359375,20211011-082840,1.82999849319458
31,0.9,SimCLR,subgraph,256,1,512,0.7234848484848485,0.7598484848484849,473.8105640411377,20211011-083637,2.752046585083008
32,0.9,SimCLR,subgraph,256,2,64,0.7318181818181818,0.7143939393939392,484.4052541255951,20211011-084443,1.9054129123687744
33,0.9,SimCLR,subgraph,256,2,512,0.7424242424242424,0.7613636363636364,490.4338083267212,20211011-085257,3.8220255374908447
34,0.9,SimCLR,subgraph,256,3,64,0.7416666666666667,0.703030303030303,490.2595477104187,20211011-090110,2.0473625659942627
35,0.9,SimCLR,subgraph,256,3,512,0.7613636363636365,0.740909090909091,491.0250561237335,20211011-090926,5.177333831787109
36,0.9,SimCLR,attribute_masking,64,1,64,0.7242424242424244,0.7507575757575757,382.7400667667389,20211011-091551,1.8372163772583008
37,0.9,SimCLR,attribute_masking,64,1,512,0.725,0.696969696969697,373.25419878959656,20211011-092207,2.7414586544036865
38,0.9,SimCLR,attribute_masking,64,2,64,0.7143939393939394,0.6863636363636363,389.8411314487457,20211011-092839,1.9229121208190918
39,0.9,SimCLR,attribute_masking,64,2,512,0.7477272727272728,0.7401515151515152,393.92496061325073,20211011-093516,3.686082363128662
40,0.9,SimCLR,attribute_masking,64,3,64,0.6871212121212121,0.7393939393939395,405.75324988365173,20211011-094204,2.041050672531128
41,0.9,SimCLR,attribute_masking,64,3,512,0.7227272727272729,0.6886363636363637,394.2470614910126,20211011-094843,4.733954668045044
42,0.9,SimCLR,attribute_masking,256,1,64,0.7265151515151516,0.6696969696969697,624.5959944725037,20211011-095910,1.9268112182617188
43,0.9,SimCLR,attribute_masking,256,1,512,0.7378787878787879,0.6621212121212121,630.9220011234283,20211011-100944,2.8298346996307373
44,0.9,SimCLR,attribute_masking,256,2,64,0.7060606060606062,0.8128787878787879,617.636641740799,20211011-102003,1.8819859027862549
45,0.9,SimCLR,attribute_masking,256,2,512,0.7151515151515152,0.6674242424242424,604.3429102897644,20211011-103011,3.6244585514068604
46,0.9,SimCLR,attribute_masking,256,3,64,0.7310606060606061,0.7598484848484849,609.998024225235,20211011-104023,2.044343948364258
47,0.9,SimCLR,attribute_masking,256,3,512,0.7469696969696971,0.6280303030303032,628.1396017074585,20211011-105058,6.175396203994751
48,0.9,BarlowTwins,node_dropping,64,1,64,0.7439393939393939,0.7060606060606062,343.6124093532562,20211011-105643,1.8175370693206787
49,0.9,BarlowTwins,node_dropping,64,1,512,0.7318181818181818,0.6886363636363637,348.7306077480316,20211011-110235,2.871814489364624
50,0.9,BarlowTwins,node_dropping,64,2,64,0.7204545454545455,0.7416666666666667,353.7609136104584,20211011-110831,1.934220790863037
