idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
46,0.9,SimCLR,attribute_masking,128,3,64,0.7378787878787879,0.7439393939393939,27610.017563581467,20220106-165708,13.395392894744873
47,0.9,SimCLR,attribute_masking,128,3,512,0.6939393939393939,0.7310606060606061,27628.76491689682,20220107-003753,14.833758115768433
48,0.9,BarlowTwins,node_dropping,64,1,64,0.7719696969696971,0.8121212121212121,23913.446601867676,20220107-071640,13.362536430358887
49,0.9,BarlowTwins,node_dropping,64,1,512,0.7636363636363637,0.7537878787878788,24129.96121263504,20220107-135904,13.754181861877441
50,0.9,BarlowTwins,node_dropping,64,2,64,0.787878787878788,0.7022727272727273,24179.214071273804,20220107-204217,13.598764896392822
51,0.9,BarlowTwins,node_dropping,64,2,512,0.7469696969696971,0.7863636363636364,24196.343113660812,20220108-032554,14.51909613609314
52,0.9,BarlowTwins,node_dropping,64,3,64,0.7886363636363637,0.7954545454545455,24193.74110198021,20220108-100922,13.4662504196167
53,0.9,BarlowTwins,node_dropping,64,3,512,0.7462121212121212,0.8393939393939392,24183.848423719406,20220108-165247,15.43014407157898
54,0.9,BarlowTwins,node_dropping,128,1,64,0.7272727272727273,0.8068181818181819,25752.925525188446,20220109-000213,13.376788139343262
55,0.9,BarlowTwins,node_dropping,128,1,512,0.7287878787878788,0.7818181818181819,25764.051981449127,20220109-071157,13.844922304153442
56,0.9,BarlowTwins,node_dropping,128,2,64,0.7628787878787879,0.7462121212121212,25802.241909980774,20220109-142213,13.353552341461182
57,0.9,BarlowTwins,node_dropping,128,2,512,0.7803030303030303,0.7886363636363637,25803.882250785828,20220109-213232,14.417457818984985
58,0.9,BarlowTwins,node_dropping,128,3,64,0.7545454545454546,0.7022727272727273,25807.795060396194,20220110-044254,13.534509658813477
59,0.9,BarlowTwins,node_dropping,128,3,512,0.7318181818181818,0.7462121212121213,25858.713349819183,20220110-115409,15.407634496688843
60,0.9,BarlowTwins,edge_perturbation,64,1,64,0.7401515151515151,0.7643939393939394,23981.90452313423,20220110-183404,13.443927526473999
61,0.9,BarlowTwins,edge_perturbation,64,1,512,0.7621212121212121,0.7893939393939393,23977.592243433,20220111-011357,14.120227575302124
62,0.9,BarlowTwins,edge_perturbation,64,2,64,0.7454545454545455,0.7636363636363637,24038.572483301163,20220111-075455,13.59196400642395
63,0.9,BarlowTwins,edge_perturbation,64,2,512,0.7439393939393939,0.7265151515151516,23993.796217918396,20220111-143503,14.499256134033203
64,0.9,BarlowTwins,edge_perturbation,64,3,64,0.712878787878788,0.7431818181818182,23993.3050634861,20220111-211511,13.752673864364624
65,0.9,BarlowTwins,edge_perturbation,64,3,512,0.7780303030303031,0.7606060606060607,24044.394901037216,20220112-035611,15.35636043548584
66,0.9,BarlowTwins,edge_perturbation,128,1,64,0.7378787878787879,0.7113636363636363,25773.15531182289,20220112-110558,13.200282096862793
67,0.9,BarlowTwins,edge_perturbation,128,1,512,0.7454545454545455,0.7696969696969698,25819.25693178177,20220112-181632,13.764904737472534
68,0.9,BarlowTwins,edge_perturbation,128,2,64,0.7462121212121212,0.7545454545454546,25767.430743694305,20220113-012613,13.491700172424316
69,0.9,BarlowTwins,edge_perturbation,128,2,512,0.7295454545454546,0.7121212121212122,25825.048699617386,20220113-083653,14.381901979446411
70,0.9,BarlowTwins,edge_perturbation,128,3,64,0.7303030303030302,0.7462121212121212,25710.983856201172,20220113-154543,13.274977922439575
71,0.9,BarlowTwins,edge_perturbation,128,3,512,0.7363636363636364,0.7696969696969698,25766.687166929245,20220113-225526,15.263484477996826
72,0.9,BarlowTwins,subgraph,64,1,64,0.7454545454545455,0.7348484848484849,22977.839174747467,20220114-051838,13.556853532791138
73,0.9,BarlowTwins,subgraph,64,1,512,0.7234848484848485,0.7545454545454546,23189.872794866562,20220114-114522,13.784923553466797
74,0.9,BarlowTwins,subgraph,64,2,64,0.6924242424242425,0.678030303030303,23177.83620595932,20220114-181159,13.484422206878662
75,0.9,BarlowTwins,subgraph,64,2,512,0.7462121212121212,0.7136363636363636,23189.063675403595,20220115-003843,14.431178331375122
76,0.9,BarlowTwins,subgraph,64,3,64,0.7371212121212121,0.7113636363636363,23192.7828977108,20220115-070530,13.674638986587524
77,0.9,BarlowTwins,subgraph,64,3,512,0.7295454545454546,0.7454545454545455,23238.63088130951,20220115-133305,15.277151584625244
78,0.9,BarlowTwins,subgraph,128,1,64,0.7719696969696971,0.7363636363636364,23072.796627759933,20220115-195756,13.357146263122559
79,0.9,BarlowTwins,subgraph,128,1,512,0.712878787878788,0.7113636363636364,23037.125441789627,20220116-022208,13.848495483398438
80,0.9,BarlowTwins,subgraph,128,2,64,0.7477272727272728,0.7886363636363637,22999.53109073639,20220116-084541,13.253175973892212
81,0.9,BarlowTwins,subgraph,128,2,512,0.7545454545454546,0.6871212121212121,23000.11602306366,20220116-150916,14.374363422393799
82,0.9,BarlowTwins,subgraph,128,3,64,0.718939393939394,0.6780303030303031,23014.4240026474,20220116-213305,13.518804550170898
83,0.9,BarlowTwins,subgraph,128,3,512,0.7053030303030303,0.6348484848484849,23026.40656733513,20220117-035707,15.070858478546143
84,0.9,BarlowTwins,attribute_masking,64,1,64,0.7477272727272728,0.771969696969697,25015.48442864418,20220117-105416,13.24811053276062
85,0.9,BarlowTwins,attribute_masking,64,1,512,0.7545454545454546,0.7886363636363637,25059.70790529251,20220117-175210,13.997587442398071
86,0.9,BarlowTwins,attribute_masking,64,2,64,0.7212121212121212,0.7083333333333334,25084.26393508911,20220118-005029,13.48721170425415
87,0.9,BarlowTwins,attribute_masking,64,2,512,0.7287878787878789,0.6863636363636363,25132.663948774338,20220118-074936,14.382437944412231
88,0.9,BarlowTwins,attribute_masking,64,3,64,0.7090909090909091,0.7136363636363636,25097.55499482155,20220118-144808,13.7307288646698
89,0.9,BarlowTwins,attribute_masking,64,3,512,0.7386363636363636,0.7431818181818182,25170.038200378418,20220118-214754,15.28151249885559
90,0.9,BarlowTwins,attribute_masking,128,1,64,0.7356060606060607,0.6954545454545455,27711.452278137207,20220119-052959,13.388387441635132
91,0.9,BarlowTwins,attribute_masking,128,1,512,0.7469696969696971,0.7469696969696971,27674.049815893173,20220119-131128,13.83332872390747
92,0.9,BarlowTwins,attribute_masking,128,2,64,0.7174242424242424,0.6962121212121213,27671.66449046135,20220119-205253,13.309932947158813
93,0.9,BarlowTwins,attribute_masking,128,2,512,0.7696969696969698,0.7568181818181818,27634.509890317917,20220120-043343,14.297779321670532
94,0.9,BarlowTwins,attribute_masking,128,3,64,0.712878787878788,0.6696969696969697,27602.327380418777,20220120-121359,13.52937388420105
95,0.9,BarlowTwins,attribute_masking,128,3,512,0.7386363636363636,0.6856060606060607,27643.886815547943,20220120-195459,15.063010215759277
96,0.9,Simsiam,node_dropping,64,1,64,0.7469696969696971,0.821969696969697,23961.607769727707,20220121-023434,13.403735637664795
97,0.9,Simsiam,node_dropping,64,1,512,0.7446969696969697,0.7121212121212122,24247.25212621689,20220121-091856,14.066463708877563
