idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
76,0.9,BarlowTwins,subgraph,64,3,64,0.7265151515151516,0.7037878787878789,22912.788341760635,20211128-021403,13.3020658493042
77,0.9,BarlowTwins,subgraph,64,3,512,0.7295454545454546,0.7643939393939394,22905.297396183014,20211128-083603,14.754189729690552
78,0.9,BarlowTwins,subgraph,128,1,64,0.7431818181818182,0.7106060606060607,22801.76168036461,20211128-145619,13.09450078010559
79,0.9,BarlowTwins,subgraph,128,1,512,0.7378787878787879,0.7295454545454546,22798.170441150665,20211128-211631,13.547224521636963
80,0.9,BarlowTwins,subgraph,128,2,64,0.7553030303030304,0.7356060606060607,22779.433532476425,20211129-033629,13.249958753585815
81,0.9,BarlowTwins,subgraph,128,2,512,0.7454545454545455,0.7651515151515151,22809.448792219162,20211129-095654,14.344953060150146
82,0.9,BarlowTwins,subgraph,128,3,64,0.7530303030303029,0.6772727272727274,22770.701955080032,20211129-161638,13.314291715621948
83,0.9,BarlowTwins,subgraph,128,3,512,0.7462121212121212,0.7712121212121212,22824.56654024124,20211129-223718,14.742177963256836
84,0.9,BarlowTwins,attribute_masking,64,1,64,0.7303030303030302,0.7204545454545455,24856.960276842117,20211130-053149,13.274988889694214
85,0.9,BarlowTwins,attribute_masking,64,1,512,0.7704545454545455,0.6704545454545455,24808.634721517563,20211130-122532,13.599414348602295
86,0.9,BarlowTwins,attribute_masking,64,2,64,0.7484848484848485,0.6916666666666667,24825.677505254745,20211130-191931,13.173759460449219
87,0.9,BarlowTwins,attribute_masking,64,2,512,0.737878787878788,0.7537878787878789,24864.121786355972,20211201-021410,14.354569435119629
88,0.9,BarlowTwins,attribute_masking,64,3,64,0.7295454545454546,0.7333333333333332,24892.78496336937,20211201-090917,13.518216371536255
89,0.9,BarlowTwins,attribute_masking,64,3,512,0.7537878787878788,0.831060606060606,24904.577694654465,20211201-160438,15.043213129043579
90,0.9,BarlowTwins,attribute_masking,128,1,64,0.7045454545454546,0.7780303030303031,27414.423116207123,20211201-234145,12.967689514160156
91,0.9,BarlowTwins,attribute_masking,128,1,512,0.7446969696969697,0.7356060606060606,27639.448005914688,20211202-072239,13.63808798789978
92,0.9,BarlowTwins,attribute_masking,128,2,64,0.7371212121212121,0.712878787878788,27526.038140773773,20211202-150139,13.047127962112427
93,0.9,BarlowTwins,attribute_masking,128,2,512,0.718939393939394,0.7257575757575757,27542.634117603302,20211202-224056,14.08057451248169
94,0.9,BarlowTwins,attribute_masking,128,3,64,0.7174242424242424,0.712878787878788,27487.875691652298,20211203-061918,13.147521495819092
95,0.9,BarlowTwins,attribute_masking,128,3,512,0.7893939393939394,0.7969696969696971,27591.811997175217,20211203-135926,15.289563655853271
96,0.9,Simsiam,node_dropping,64,1,64,0.7212121212121212,0.718939393939394,23948.876639842987,20211203-203848,13.073258876800537
97,0.9,Simsiam,node_dropping,64,1,512,0.7356060606060606,0.7795454545454545,23983.38145828247,20211204-031846,13.798091411590576
98,0.9,Simsiam,node_dropping,64,2,64,0.7212121212121212,0.7462121212121213,23991.09160900116,20211204-095851,13.309240102767944
99,0.9,Simsiam,node_dropping,64,2,512,0.7628787878787879,0.8037878787878787,23980.70984005928,20211204-163852,14.440606355667114
100,0.9,Simsiam,node_dropping,64,3,64,0.7272727272727273,0.7704545454545455,23946.24757552147,20211204-231812,13.258957386016846
101,0.9,Simsiam,node_dropping,64,3,512,0.7871212121212121,0.753030303030303,23962.017810583115,20211205-055749,15.0183424949646
102,0.9,Simsiam,node_dropping,128,1,64,0.7522727272727272,0.7734848484848486,25611.052216768265,20211205-130459,13.258894443511963
103,0.9,Simsiam,node_dropping,128,1,512,0.728030303030303,0.7484848484848485,25710.52203297615,20211205-201344,13.902678966522217
104,0.9,Simsiam,node_dropping,128,2,64,0.7621212121212122,0.7113636363636364,25663.34340786934,20211206-032142,13.437334537506104
105,0.9,Simsiam,node_dropping,128,2,512,0.7712121212121212,0.7022727272727274,25731.42610359192,20211206-103048,14.143208980560303
106,0.9,Simsiam,node_dropping,128,3,64,0.7712121212121212,0.7537878787878789,25685.66123318672,20211206-173907,13.409160614013672
107,0.9,Simsiam,node_dropping,128,3,512,0.796969696969697,0.7386363636363636,25666.30235338211,20211207-004709,15.018523693084717
108,0.9,Simsiam,edge_perturbation,64,1,64,0.7636363636363637,0.7371212121212121,23758.684046030045,20211207-072322,13.233959674835205
109,0.9,Simsiam,edge_perturbation,64,1,512,0.7136363636363636,0.7795454545454545,23880.448422193527,20211207-140137,13.867162227630615
110,0.9,Simsiam,edge_perturbation,64,2,64,0.7454545454545455,0.7356060606060606,23773.939912319183,20211207-203805,13.414403676986694
111,0.9,Simsiam,edge_perturbation,64,2,512,0.7560606060606061,0.806060606060606,23785.997311115265,20211208-031446,14.399574518203735
112,0.9,Simsiam,edge_perturbation,64,3,64,0.7643939393939394,0.7037878787878789,23782.08398079872,20211208-095122,13.410022020339966
113,0.9,Simsiam,edge_perturbation,64,3,512,0.7636363636363637,0.7454545454545455,23791.209032058716,20211208-162809,15.007517576217651
114,0.9,Simsiam,edge_perturbation,128,1,64,0.7803030303030303,0.7530303030303032,25562.994881629944,20211208-233430,13.168013095855713
115,0.9,Simsiam,edge_perturbation,128,1,512,0.7462121212121212,0.7712121212121212,25601.88532114029,20211209-064127,13.910873413085938
116,0.9,Simsiam,edge_perturbation,128,2,64,0.7265151515151516,0.721969696969697,25565.28485059738,20211209-134751,13.322855949401855
117,0.9,Simsiam,edge_perturbation,128,2,512,0.7727272727272727,0.7969696969696971,25567.236843824387,20211209-205413,14.334563255310059
118,0.9,Simsiam,edge_perturbation,128,3,64,0.7030303030303029,0.6098484848484848,25570.038764238358,20211210-040037,13.271832942962646
119,0.9,Simsiam,edge_perturbation,128,3,512,0.718939393939394,0.718939393939394,25629.189596652985,20211210-110802,14.932715892791748
120,0.9,Simsiam,subgraph,64,1,64,0.7204545454545455,0.7454545454545455,22858.892984628677,20211210-172914,13.085832357406616
121,0.9,Simsiam,subgraph,64,1,512,0.7363636363636363,0.771969696969697,22852.641226768494,20211210-235026,13.865354061126709
122,0.9,Simsiam,subgraph,64,2,64,0.7356060606060607,0.7219696969696969,22943.494736671448,20211211-061304,13.44828987121582
123,0.9,Simsiam,subgraph,64,2,512,0.7212121212121213,0.6689393939393938,22916.2377576828,20211211-123515,14.313758611679077
124,0.9,Simsiam,subgraph,64,3,64,0.737878787878788,0.7454545454545455,22966.937686920166,20211211-185816,13.435303211212158
125,0.9,Simsiam,subgraph,64,3,512,0.7030303030303029,0.7712121212121212,22951.430644750595,20211212-012103,14.847510814666748
126,0.9,Simsiam,subgraph,128,1,64,0.7446969696969699,0.7356060606060606,22868.99713921547,20211212-074231,13.119508981704712
127,0.9,Simsiam,subgraph,128,1,512,0.7477272727272728,0.7287878787878789,22806.40408563614,20211212-140251,13.603041172027588
128,0.9,Simsiam,subgraph,128,2,64,0.7537878787878789,0.7212121212121213,22773.022749900818,20211212-202238,13.388213872909546
129,0.9,Simsiam,subgraph,128,2,512,0.7113636363636364,0.7045454545454546,22826.0833067894,20211213-024319,14.296447992324829
130,0.9,Simsiam,subgraph,128,3,64,0.7393939393939395,0.7704545454545455,22834.841686964035,20211213-090408,13.235888719558716
131,0.9,Simsiam,subgraph,128,3,512,0.7462121212121212,0.7613636363636365,22843.54172182083,20211213-152507,15.039108514785767
132,0.9,Simsiam,attribute_masking,64,1,64,0.7371212121212121,0.7303030303030303,24837.155319929123,20211213-221918,13.24338173866272
133,0.9,Simsiam,attribute_masking,64,1,512,0.7477272727272728,0.737878787878788,24934.493451833725,20211214-051507,13.809317588806152
134,0.9,Simsiam,attribute_masking,64,2,64,0.7386363636363636,0.7196969696969697,24882.55365872383,20211214-121008,13.275140285491943
135,0.9,Simsiam,attribute_masking,64,2,512,0.7143939393939394,0.706060606060606,24919.225572109222,20211214-190542,14.10893201828003
136,0.9,Simsiam,attribute_masking,64,3,64,0.7121212121212122,0.7295454545454546,24905.58242249489,20211215-020102,13.392439365386963
137,0.9,Simsiam,attribute_masking,64,3,512,0.7295454545454546,0.7643939393939394,25006.387223005295,20211215-085804,15.05360746383667
138,0.9,Simsiam,attribute_masking,128,1,64,0.7303030303030302,0.678030303030303,27459.185392141342,20211215-163557,13.061192989349365
139,0.9,Simsiam,attribute_masking,128,1,512,0.7446969696969697,0.7265151515151514,27545.80176448822,20211216-001517,13.591620206832886
140,0.9,Simsiam,attribute_masking,128,2,64,0.7446969696969697,0.7606060606060606,27524.838589906693,20211216-075415,13.260364770889282
141,0.9,Simsiam,attribute_masking,128,2,512,0.7280303030303031,0.7462121212121213,27589.032658815384,20211216-153424,14.414214372634888
142,0.9,Simsiam,attribute_masking,128,3,64,0.737878787878788,0.6522727272727272,27590.657319545746,20211216-231429,13.24779987335205
143,0.9,Simsiam,attribute_masking,128,3,512,0.7477272727272728,0.6795454545454546,27462.870133638382,20211217-065233,15.093314170837402

