idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
0,0.9,SimCLR,node_dropping,64,1,64,0.746969696969697,0.6924242424242425,23874.022977352142,20211106-095549,13.388429880142212
1,0.9,SimCLR,node_dropping,64,1,512,0.7553030303030304,0.7719696969696971,23920.7865087986,20211106-163444,13.977140665054321
2,0.9,SimCLR,node_dropping,64,2,64,0.737878787878788,0.7431818181818182,23921.30957722664,20211106-231339,13.390375852584839
3,0.9,SimCLR,node_dropping,64,2,512,0.7628787878787879,0.7371212121212122,24039.04607105255,20211107-055433,14.645129680633545
4,0.9,SimCLR,node_dropping,64,3,64,0.7545454545454546,0.7386363636363636,23947.015559196472,20211107-123354,13.396985530853271
5,0.9,SimCLR,node_dropping,64,3,512,0.7030303030303031,0.734848484848485,23950.62273669243,20211107-191320,15.434869289398193
6,0.9,SimCLR,node_dropping,128,1,64,0.7795454545454545,0.7803030303030304,25514.019837141037,20211108-021848,13.051291942596436
7,0.9,SimCLR,node_dropping,128,1,512,0.7537878787878789,0.796969696969697,25531.297568321228,20211108-092433,13.88694167137146
8,0.9,SimCLR,node_dropping,128,2,64,0.7462121212121212,0.7954545454545455,25563.818224668503,20211108-163051,13.133381605148315
9,0.9,SimCLR,node_dropping,128,2,512,0.7803030303030304,0.7121212121212122,25510.576364278793,20211108-233616,14.466048002243042
10,0.9,SimCLR,node_dropping,128,3,64,0.7613636363636364,0.6765151515151515,25543.361565113068,20211109-064213,13.486879348754883
11,0.9,SimCLR,node_dropping,128,3,512,0.7787878787878789,0.6856060606060606,25550.866473197937,20211109-134820,15.281611442565918
12,0.9,SimCLR,edge_perturbation,64,1,64,0.7363636363636364,0.7227272727272728,23766.636213302612,20211109-202440,13.10767936706543
13,0.9,SimCLR,edge_perturbation,64,1,512,0.7537878787878788,0.7704545454545455,23883.692962646484,20211110-030258,13.99371886253357
14,0.9,SimCLR,edge_perturbation,64,2,64,0.7628787878787879,0.7363636363636363,23877.949147701263,20211110-094110,13.366995811462402
15,0.9,SimCLR,edge_perturbation,64,2,512,0.7643939393939394,0.687878787878788,23925.048773527145,20211110-162010,14.564452171325684
16,0.9,SimCLR,edge_perturbation,64,3,64,0.7545454545454546,0.6431818181818182,23915.512679815292,20211110-225859,13.633143424987793
17,0.9,SimCLR,edge_perturbation,64,3,512,0.7530303030303032,0.8636363636363636,23943.329076766968,20211111-053818,15.335656881332397
18,0.9,SimCLR,edge_perturbation,128,1,64,0.7772727272727273,0.7628787878787879,25514.056433200836,20211111-124346,13.297784328460693
19,0.9,SimCLR,edge_perturbation,128,1,512,0.7727272727272727,0.7462121212121212,25695.44181036949,20211111-195216,13.814461946487427
20,0.9,SimCLR,edge_perturbation,128,2,64,0.753030303030303,0.778030303030303,25692.448592424393,20211112-030042,13.38960075378418
21,0.9,SimCLR,edge_perturbation,128,2,512,0.737878787878788,0.7643939393939394,25668.66744661331,20211112-100851,14.435265302658081
22,0.9,SimCLR,edge_perturbation,128,3,64,0.7477272727272728,0.7295454545454546,25558.13869690895,20211112-171503,13.509308099746704
23,0.9,SimCLR,edge_perturbation,128,3,512,0.7363636363636364,0.8053030303030303,25447.604599952698,20211119-210614,14.946123600006104
24,0.9,SimCLR,subgraph,64,1,64,0.7303030303030303,0.7719696969696971,22894.64274764061,20211120-032802,13.349469900131226
25,0.9,SimCLR,subgraph,64,1,512,0.771969696969697,0.746969696969697,22862.19753932953,20211120-094919,13.94824504852295
26,0.9,SimCLR,subgraph,64,2,64,0.737878787878788,0.7053030303030303,22854.08519434929,20211120-161027,13.233638763427734
27,0.9,SimCLR,subgraph,64,2,512,0.7295454545454546,0.7113636363636363,22906.72510933876,20211120-223228,14.180654764175415
28,0.9,SimCLR,subgraph,64,3,64,0.7553030303030303,0.7015151515151515,22858.418125152588,20211121-045341,13.509834051132202
29,0.9,SimCLR,subgraph,64,3,512,0.7878787878787878,0.7886363636363637,22897.057755708694,20211121-111539,15.131026268005371
30,0.9,SimCLR,subgraph,128,1,64,0.7545454545454546,0.696969696969697,22816.720943689346,20211121-173609,13.144875764846802
31,0.9,SimCLR,subgraph,128,1,512,0.7628787878787879,0.7643939393939394,22802.954888105392,20211121-235626,13.710764408111572
32,0.9,SimCLR,subgraph,128,2,64,0.7446969696969699,0.7886363636363637,22841.400102376938,20211122-061722,13.20854926109314
33,0.9,SimCLR,subgraph,128,2,512,0.7356060606060606,0.7204545454545455,22843.99901151657,20211122-123820,14.03818941116333
34,0.9,SimCLR,subgraph,128,3,64,0.7787878787878788,0.7446969696969697,22825.61714911461,20211122-185900,13.260939121246338
35,0.9,SimCLR,subgraph,128,3,512,0.7356060606060607,0.7628787878787879,22830.526166915894,20211123-011946,14.797703266143799
36,0.9,SimCLR,attribute_masking,64,1,64,0.7181818181818181,0.7113636363636364,24780.076001167297,20211123-081259,13.20400595664978
37,0.9,SimCLR,attribute_masking,64,1,512,0.7537878787878789,0.7030303030303029,24811.34007692337,20211123-150645,13.765040159225464
38,0.9,SimCLR,attribute_masking,64,2,64,0.7295454545454546,0.7446969696969697,24843.767481565475,20211123-220103,13.36386513710022
39,0.9,SimCLR,attribute_masking,64,2,512,0.7439393939393939,0.7439393939393939,24835.57114958763,20211124-045513,14.447552919387817
40,0.9,SimCLR,attribute_masking,64,3,64,0.728030303030303,0.703030303030303,24761.122452497482,20211124-114808,13.283838272094727
41,0.9,SimCLR,attribute_masking,64,3,512,0.7727272727272727,0.7795454545454545,24876.15834927559,20211124-184300,14.792885303497314
42,0.9,SimCLR,attribute_masking,128,1,64,0.7439393939393939,0.6356060606060605,27447.571933031082,20211125-022041,13.220682382583618
43,0.9,SimCLR,attribute_masking,128,1,512,0.7537878787878789,0.728030303030303,27381.543561458588,20211125-095722,13.750598907470703
44,0.9,SimCLR,attribute_masking,128,2,64,0.721969696969697,0.6962121212121212,27477.318106651306,20211125-173533,13.246815919876099
45,0.9,SimCLR,attribute_masking,128,2,512,0.721969696969697,0.7553030303030304,27604.717746973038,20211126-011553,14.214803695678711
46,0.9,SimCLR,attribute_masking,128,3,64,0.7121212121212122,0.6719696969696971,27472.53638982773,20211126-085359,13.473217010498047
47,0.9,SimCLR,attribute_masking,128,3,512,0.7477272727272728,0.7795454545454545,27525.990612983704,20211126-163301,14.703430414199829
48,0.9,BarlowTwins,node_dropping,64,1,64,0.7356060606060606,0.8212121212121213,23914.338980197906,20211126-231149,13.449205160140991
49,0.9,BarlowTwins,node_dropping,64,1,512,0.7727272727272727,0.7522727272727273,23998.847455978394,20211127-055207,13.934150218963623
50,0.9,BarlowTwins,node_dropping,64,2,64,0.7954545454545455,0.7810606060606061,23997.378457069397,20211127-123219,13.32282018661499
51,0.9,BarlowTwins,node_dropping,64,2,512,0.7325757575757574,0.7704545454545455,24029.036781549454,20211127-191303,14.505627870559692
52,0.9,BarlowTwins,node_dropping,64,3,64,0.7651515151515151,0.7613636363636365,23991.104535102844,20211128-015308,13.378889083862305
53,0.9,BarlowTwins,node_dropping,64,3,512,0.7386363636363636,0.7159090909090908,24030.215589523315,20211128-083354,15.41257357597351
54,0.9,BarlowTwins,node_dropping,128,1,64,0.7689393939393939,0.7212121212121213,25608.679520606995,20211128-154102,13.118930101394653
55,0.9,BarlowTwins,node_dropping,128,1,512,0.7704545454545455,0.7022727272727273,25692.98202753067,20211128-224929,13.836971282958984
56,0.9,BarlowTwins,node_dropping,128,2,64,0.7643939393939394,0.7787878787878789,25663.50144815445,20211129-055726,13.459047317504883
57,0.9,BarlowTwins,node_dropping,128,2,512,0.7462121212121212,0.7348484848484848,25654.24066400528,20211129-130516,14.381153583526611
58,0.9,BarlowTwins,node_dropping,128,3,64,0.7530303030303029,0.6696969696969698,25637.872559070587,20211129-201247,13.278569221496582
59,0.9,BarlowTwins,node_dropping,128,3,512,0.743939393939394,0.696969696969697,25634.81264257431,20211130-032018,15.175626993179321
60,0.9,BarlowTwins,edge_perturbation,64,1,64,0.7537878787878789,0.7712121212121212,23744.467687368393,20211130-095616,13.288959980010986
