idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
50,0.9,BarlowTwins,node_dropping,64,2,64,0.7196969696969697,0.7325757575757577,349.5093562602997,20211009-034742,1.959864854812622
51,0.9,BarlowTwins,node_dropping,64,2,512,0.7060606060606062,0.615909090909091,354.97291135787964,20211009-035341,3.707429885864258
52,0.9,BarlowTwins,node_dropping,64,3,64,0.7325757575757575,0.7681818181818182,359.6763997077942,20211009-035943,2.036252975463867
53,0.9,BarlowTwins,node_dropping,64,3,512,0.7060606060606062,0.7848484848484849,365.33827090263367,20211009-040553,4.7776939868927
54,0.9,BarlowTwins,node_dropping,256,1,64,0.7303030303030303,0.746969696969697,548.4373865127563,20211009-041503,1.8751578330993652
55,0.9,BarlowTwins,node_dropping,256,1,512,0.7416666666666668,0.7757575757575758,547.4938006401062,20211009-042414,2.8356385231018066
56,0.9,BarlowTwins,node_dropping,256,2,64,0.740909090909091,0.7931818181818182,549.7903974056244,20211009-043326,2.088582992553711
57,0.9,BarlowTwins,node_dropping,256,2,512,0.6871212121212121,0.7234848484848484,578.4681115150452,20211009-044308,3.9114561080932617
58,0.9,BarlowTwins,node_dropping,256,3,64,0.7068181818181819,0.7234848484848485,576.676872253418,20211009-045247,2.140050172805786
59,0.9,BarlowTwins,node_dropping,256,3,512,0.7022727272727274,0.7303030303030303,571.9089212417603,20211009-050224,4.850929498672485
60,0.9,BarlowTwins,edge_perturbation,64,1,64,0.7075757575757576,0.6181818181818183,345.3482463359833,20211009-050811,1.9349946975708008
61,0.9,BarlowTwins,edge_perturbation,64,1,512,0.7265151515151516,0.7121212121212122,346.58045196533203,20211009-051401,2.948462724685669
62,0.9,BarlowTwins,edge_perturbation,64,2,64,0.7507575757575757,0.6878787878787879,355.60458874702454,20211009-051958,1.9768006801605225
63,0.9,BarlowTwins,edge_perturbation,64,2,512,0.715909090909091,0.7575757575757576,346.3779788017273,20211009-052548,3.761583089828491
64,0.9,BarlowTwins,edge_perturbation,64,3,64,0.740909090909091,0.6787878787878789,364.52387833595276,20211009-053155,2.128767967224121
65,0.9,BarlowTwins,edge_perturbation,64,3,512,0.7234848484848485,0.6704545454545455,365.61768317222595,20211009-053806,4.8649725914001465
66,0.9,BarlowTwins,edge_perturbation,256,1,64,0.6871212121212122,0.6893939393939394,533.8778388500214,20211009-054702,1.9218330383300781
