idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
0,0.9,SimCLR,node_dropping,64,1,64,0.7568181818181818,0.7090909090909091,24037.620683431625,20211217-221138,13.56998085975647
1,0.9,SimCLR,node_dropping,64,1,512,0.7803030303030303,0.7537878787878788,24083.271344423294,20211218-045316,14.092910051345825
2,0.9,SimCLR,node_dropping,64,2,64,0.7545454545454546,0.7348484848484849,24100.477415323257,20211218-113510,13.493553161621094
3,0.9,SimCLR,node_dropping,64,2,512,0.7901515151515153,0.7462121212121212,24095.25116610527,20211218-181701,14.365458250045776
4,0.9,SimCLR,node_dropping,64,3,64,0.781060606060606,0.737878787878788,24026.267570257187,20211219-005741,13.438380002975464
5,0.9,SimCLR,node_dropping,64,3,512,0.7613636363636365,0.734090909090909,24048.22526192665,20211219-073845,15.444741487503052
6,0.9,SimCLR,node_dropping,128,1,64,0.7537878787878789,0.7553030303030304,25686.416550159454,20211219-144705,12.989705324172974
7,0.9,SimCLR,node_dropping,128,1,512,0.7628787878787879,0.787878787878788,25681.47132086754,20211219-215521,13.725670099258423
8,0.9,SimCLR,node_dropping,128,2,64,0.7712121212121212,0.7704545454545455,25733.240497112274,20211220-050428,13.181198596954346
9,0.9,SimCLR,node_dropping,128,2,512,0.7295454545454546,0.7113636363636364,25727.760266065598,20211220-121331,14.438558101654053
10,0.9,SimCLR,node_dropping,128,3,64,0.7530303030303029,0.7022727272727274,25723.94376015663,20211220-192234,13.463693380355835
11,0.9,SimCLR,node_dropping,128,3,512,0.7537878787878789,0.693939393939394,25684.378502845764,20211221-023059,15.262861251831055
12,0.9,SimCLR,edge_perturbation,64,1,64,0.7537878787878789,0.7310606060606061,23939.49583363533,20211221-091012,13.319809913635254
13,0.9,SimCLR,edge_perturbation,64,1,512,0.762121212121212,0.7537878787878789,23976.75683283806,20211221-155004,13.969263315200806
14,0.9,SimCLR,edge_perturbation,64,2,64,0.7545454545454546,0.703030303030303,23908.212022066116,20211221-222851,13.52407693862915
15,0.9,SimCLR,edge_perturbation,64,2,512,0.7393939393939394,0.7037878787878789,23917.008272647858,20211222-050743,14.617863655090332
16,0.9,SimCLR,edge_perturbation,64,3,64,0.7371212121212121,0.6431818181818182,23706.89117383957,20211222-114304,13.495413541793823
17,0.9,SimCLR,edge_perturbation,64,3,512,0.7356060606060607,0.8553030303030302,23786.819997787476,20211222-181947,15.142622947692871
18,0.9,SimCLR,edge_perturbation,128,1,64,0.7689393939393939,0.7537878787878788,25622.18918943405,20211223-012703,13.065430641174316
19,0.9,SimCLR,edge_perturbation,128,1,512,0.7712121212121212,0.7462121212121212,25614.911533117294,20211223-083412,13.63161039352417
20,0.9,SimCLR,edge_perturbation,128,2,64,0.728030303030303,0.7530303030303029,25603.82610297203,20211223-154114,13.32204794883728
21,0.9,SimCLR,edge_perturbation,128,2,512,0.7643939393939394,0.781060606060606,25583.26529455185,20211223-224753,14.504867553710938
22,0.9,SimCLR,edge_perturbation,128,3,64,0.7643939393939394,0.7545454545454546,25062.315225601196,20211224-054553,12.811692237854004
23,0.9,SimCLR,edge_perturbation,128,3,512,0.7530303030303032,0.7795454545454545,25775.802569627762,20211224-125545,15.260961294174194
24,0.9,SimCLR,subgraph,64,1,64,0.7015151515151515,0.7113636363636363,23117.466629505157,20211224-192117,13.566655397415161
25,0.9,SimCLR,subgraph,64,1,512,0.7643939393939394,0.7053030303030303,23160.198348283768,20211225-014732,14.0596444606781
26,0.9,SimCLR,subgraph,64,2,64,0.7446969696969699,0.7484848484848485,23166.800474882126,20211225-081352,13.470596313476562
27,0.9,SimCLR,subgraph,64,2,512,0.7712121212121212,0.6530303030303031,23169.605678081512,20211225-144017,14.382814645767212
28,0.9,SimCLR,subgraph,64,3,64,0.7530303030303032,0.7136363636363636,23146.028915166855,20211225-210617,13.55564284324646
29,0.9,SimCLR,subgraph,64,3,512,0.7560606060606061,0.7363636363636364,23045.701782226562,20211226-033044,15.158896207809448
30,0.9,SimCLR,subgraph,128,1,64,0.7462121212121212,0.7113636363636364,22978.175710439682,20211226-095355,13.163679838180542
31,0.9,SimCLR,subgraph,128,1,512,0.7295454545454546,0.7712121212121212,22981.30108809471,20211226-161711,13.890268325805664
32,0.9,SimCLR,subgraph,128,2,64,0.7621212121212121,0.7303030303030302,22995.32286453247,20211226-224040,13.465484619140625
33,0.9,SimCLR,subgraph,128,2,512,0.7636363636363637,0.7462121212121213,22981.303228616714,20211227-050357,14.213274002075195
34,0.9,SimCLR,subgraph,128,3,64,0.7462121212121212,0.8227272727272726,23000.75984764099,20211227-112731,13.412024974822998
35,0.9,SimCLR,subgraph,128,3,512,0.728030303030303,0.7704545454545455,22987.616971492767,20211227-175055,15.15105152130127
36,0.9,SimCLR,attribute_masking,64,1,64,0.7295454545454546,0.7045454545454546,25121.56968140602,20211228-004950,13.526621580123901
37,0.9,SimCLR,attribute_masking,64,1,512,0.7727272727272727,0.7530303030303032,25084.152195215225,20211228-074809,13.726813316345215
38,0.9,SimCLR,attribute_masking,64,2,64,0.7454545454545455,0.721969696969697,25085.41604948044,20211228-144628,13.611364603042603
39,0.9,SimCLR,attribute_masking,64,2,512,0.7643939393939394,0.75,25102.201341867447,20211228-214506,14.527919054031372
40,0.9,SimCLR,attribute_masking,64,3,64,0.7545454545454546,0.7106060606060607,25125.164821386337,20211229-044405,13.408512115478516
41,0.9,SimCLR,attribute_masking,64,3,512,0.7545454545454546,0.7507575757575757,25049.60849070549,20211229-114150,14.953756332397461
42,0.9,SimCLR,attribute_masking,128,1,64,0.7121212121212122,0.7537878787878789,27586.271694660187,20211229-192155,13.305000066757202
43,0.9,SimCLR,attribute_masking,128,1,512,0.7303030303030303,0.8128787878787879,27609.15006685257,20211230-030219,13.627254724502563
44,0.9,SimCLR,attribute_masking,128,2,64,0.7265151515151516,0.7446969696969697,27637.312894821167,20211230-104310,13.120532274246216
45,0.9,SimCLR,attribute_masking,128,2,512,0.7704545454545455,0.7295454545454546,27573.838968515396,20211230-182258,14.140938997268677
46,0.9,SimCLR,attribute_masking,128,3,64,0.7287878787878788,0.7348484848484848,27531.91075873375,20211231-020204,13.514274597167969
47,0.9,SimCLR,attribute_masking,128,3,512,0.7022727272727273,0.7303030303030302,27793.950151205063,20211231-094534,15.410076141357422
48,0.9,BarlowTwins,node_dropping,64,1,64,0.7537878787878789,0.7780303030303031,24222.74396920204,20211231-162936,13.432694911956787
49,0.9,BarlowTwins,node_dropping,64,1,512,0.7553030303030304,0.7462121212121212,24186.589040994644,20211231-231302,13.964749097824097
50,0.9,BarlowTwins,node_dropping,64,2,64,0.7795454545454545,0.728030303030303,24212.094179868698,20220101-055648,13.585786819458008
51,0.9,BarlowTwins,node_dropping,64,2,512,0.7734848484848486,0.7954545454545455,24216.348917484283,20220101-124040,14.564185857772827
52,0.9,BarlowTwins,node_dropping,64,3,64,0.781060606060606,0.7954545454545455,24169.862058639526,20220101-192344,13.444231271743774
53,0.9,BarlowTwins,node_dropping,64,3,512,0.7371212121212121,0.8303030303030303,24135.872261285782,20220102-020615,15.154398202896118
54,0.9,BarlowTwins,node_dropping,128,1,64,0.7446969696969697,0.8068181818181819,25779.112762212753,20220102-091608,13.27100133895874
55,0.9,BarlowTwins,node_dropping,128,1,512,0.7287878787878789,0.8234848484848485,25818.587673425674,20220102-162641,13.790706872940063
56,0.9,BarlowTwins,node_dropping,128,2,64,0.7545454545454546,0.7636363636363637,25786.18038749695,20220102-233646,13.335627794265747
57,0.9,BarlowTwins,node_dropping,128,2,512,0.7560606060606061,0.7803030303030303,25747.828857183456,20220103-064609,14.417642593383789
58,0.9,BarlowTwins,node_dropping,128,3,64,0.7386363636363636,0.6939393939393939,25821.281740665436,20220103-135644,13.570460796356201
59,0.9,BarlowTwins,node_dropping,128,3,512,0.7651515151515152,0.7454545454545455,25796.716676950455,20220103-210657,15.380597591400146
60,0.9,BarlowTwins,edge_perturbation,64,1,64,0.7568181818181818,0.7719696969696971,24060.542816400528,20220104-034812,13.426085472106934
61,0.9,BarlowTwins,edge_perturbation,64,1,512,0.7454545454545455,0.7553030303030303,24011.45842576027,20220104-102843,14.055020809173584
62,0.9,BarlowTwins,edge_perturbation,64,2,64,0.7462121212121213,0.806060606060606,24066.402580738068,20220104-171003,13.674741506576538
63,0.9,BarlowTwins,edge_perturbation,64,2,512,0.7537878787878788,0.7181818181818181,24056.552496671677,20220104-235115,14.731374979019165
64,0.9,BarlowTwins,edge_perturbation,64,3,64,0.7136363636363636,0.7522727272727273,23959.782205820084,20220105-063049,13.471752882003784
65,0.9,BarlowTwins,edge_perturbation,64,3,512,0.7446969696969697,0.7606060606060607,23852.839329004288,20220105-130838,15.227238416671753
66,0.9,BarlowTwins,edge_perturbation,128,1,64,0.7462121212121211,0.7113636363636363,25678.17635822296,20220105-201650,13.374489784240723
67,0.9,BarlowTwins,edge_perturbation,128,1,512,0.7287878787878789,0.7537878787878789,25673.75993657112,20220106-032503,13.82996416091919
68,0.9,BarlowTwins,edge_perturbation,128,2,64,0.728030303030303,0.7643939393939394,25678.267140865326,20220106-103315,13.497467279434204
69,0.9,BarlowTwins,edge_perturbation,128,2,512,0.7378787878787879,0.718939393939394,25686.86046051979,20220106-174137,14.467513084411621
70,0.9,BarlowTwins,edge_perturbation,128,3,64,0.7234848484848485,0.7628787878787879,25690.60668873787,20220107-005002,13.460274457931519
71,0.9,BarlowTwins,edge_perturbation,128,3,512,0.7287878787878789,0.7515151515151516,25942.014572620392,20220107-080240,15.481167078018188
72,0.9,BarlowTwins,subgraph,64,1,64,0.6954545454545455,0.7090909090909091,23151.264730215073,20220107-142845,13.473080158233643
73,0.9,BarlowTwins,subgraph,64,1,512,0.7325757575757577,0.7386363636363636,23176.464253664017,20220107-205516,14.032488822937012
74,0.9,BarlowTwins,subgraph,64,2,64,0.7439393939393939,0.6772727272727272,23207.70298910141,20220108-032218,13.454909801483154
75,0.9,BarlowTwins,subgraph,64,2,512,0.7378787878787879,0.7234848484848485,23186.34096622467,20220108-094900,14.560806274414062
76,0.9,BarlowTwins,subgraph,64,3,64,0.7196969696969697,0.7287878787878788,23165.225632429123,20220108-161519,13.548458337783813
77,0.9,BarlowTwins,subgraph,64,3,512,0.7462121212121213,0.7454545454545455,23062.357148885727,20220108-224002,14.83469843864441
78,0.9,BarlowTwins,subgraph,128,1,64,0.7795454545454545,0.7196969696969697,22984.41303730011,20220109-050325,13.093762397766113
